nt n factor policy kernel bw
96 1048576 64 2d-mdrange Set 430.6488
96 1048576 64 2d-mdrange Copy 476.3548
96 1048576 64 2d-mdrange Scale 395.8384
96 1048576 64 2d-mdrange Add 459.8513
96 1048576 64 2d-mdrange Triad 428.1358
96 2097152 64 3d-mdrange Set 73.5591
96 2097152 64 3d-mdrange Copy 139.9477
96 2097152 64 3d-mdrange Scale 111.3748
96 2097152 64 3d-mdrange Add 52.7135
96 2097152 64 3d-mdrange Triad 89.5712
96 1048576 64 4d-mdrange Set 13.8772
96 1048576 64 4d-mdrange Copy 30.0088
96 1048576 64 4d-mdrange Scale 27.4352
96 1048576 64 4d-mdrange Add 20.1478
96 1048576 64 4d-mdrange Triad 19.9096
96 5308416 1 2d-mdrange Set 2549.6715
96 5308416 1 2d-mdrange Copy 3663.8192
96 5308416 1 2d-mdrange Scale 1896.7943
96 5308416 1 2d-mdrange Add 2869.9958
96 5308416 1 2d-mdrange Triad 2108.9552
96 5832000 1 3d-mdrange Set 2729.0594
96 5832000 1 3d-mdrange Copy 4933.2276
96 5832000 1 3d-mdrange Scale 3627.2886
96 5832000 1 3d-mdrange Add 5076.6385
96 5832000 1 3d-mdrange Triad 4370.1761
96 5308416 1 4d-mdrange Set 966.8365
96 5308416 1 4d-mdrange Copy 1182.5716
96 5308416 1 4d-mdrange Scale 878.8314
96 5308416 1 4d-mdrange Add 921.2601
96 5308416 1 4d-mdrange Triad 899.0585
96 5308416 2 2d-mdrange Set 1588.1574
96 5308416 2 2d-mdrange Copy 1978.5835
96 5308416 2 2d-mdrange Scale 1489.6635
96 5308416 2 2d-mdrange Add 1659.8526
96 5308416 2 2d-mdrange Triad 1447.9308
96 5832000 2 3d-mdrange Set 653.1984
96 5832000 2 3d-mdrange Copy 884.0214
96 5832000 2 3d-mdrange Scale 744.2691
96 5832000 2 3d-mdrange Add 936.0279
96 5832000 2 3d-mdrange Triad 928.0344
96 5308416 2 4d-mdrange Set 493.5364
96 5308416 2 4d-mdrange Copy 584.7682
96 5308416 2 4d-mdrange Scale 514.1696
96 5308416 2 4d-mdrange Add 560.0383
96 5308416 2 4d-mdrange Triad 553.9843
96 5308416 4 2d-mdrange Set 1148.5417
96 5308416 4 2d-mdrange Copy 1576.5719
96 5308416 4 2d-mdrange Scale 1218.5222
96 5308416 4 2d-mdrange Add 1268.5903
96 5308416 4 2d-mdrange Triad 1196.5998
96 5832000 4 3d-mdrange Set 477.3285
96 5832000 4 3d-mdrange Copy 672.2282
96 5832000 4 3d-mdrange Scale 526.9840
96 5832000 4 3d-mdrange Add 684.7013
96 5832000 4 3d-mdrange Triad 692.9898
96 5308416 4 4d-mdrange Set 251.6329
96 5308416 4 4d-mdrange Copy 354.9459
96 5308416 4 4d-mdrange Scale 320.2109
96 5308416 4 4d-mdrange Add 365.1931
96 5308416 4 4d-mdrange Triad 351.6846
96 5308416 8 2d-mdrange Set 968.5565
96 5308416 8 2d-mdrange Copy 1129.1649
96 5308416 8 2d-mdrange Scale 1044.0261
96 5308416 8 2d-mdrange Add 1223.1373
96 5308416 8 2d-mdrange Triad 1053.8932
96 5832000 8 3d-mdrange Set 336.3201
96 5832000 8 3d-mdrange Copy 392.4564
96 5832000 8 3d-mdrange Scale 300.8240
96 5832000 8 3d-mdrange Add 344.9008
96 5832000 8 3d-mdrange Triad 374.6316
96 5308416 8 4d-mdrange Set 155.3514
96 5308416 8 4d-mdrange Copy 247.3453
96 5308416 8 4d-mdrange Scale 203.6710
96 5308416 8 4d-mdrange Add 190.4080
96 5308416 8 4d-mdrange Triad 212.7984
96 5308416 16 2d-mdrange Set 689.7182
96 5308416 16 2d-mdrange Copy 998.1040
96 5308416 16 2d-mdrange Scale 797.4261
96 5308416 16 2d-mdrange Add 1021.9547
96 5308416 16 2d-mdrange Triad 920.7807
96 5832000 16 3d-mdrange Set 206.4964
96 5832000 16 3d-mdrange Copy 255.7937
96 5832000 16 3d-mdrange Scale 194.9141
96 5832000 16 3d-mdrange Add 263.2244
96 5832000 16 3d-mdrange Triad 271.4921
96 5308416 16 4d-mdrange Set 76.7234
96 5308416 16 4d-mdrange Copy 113.7027
96 5308416 16 4d-mdrange Scale 87.3720
96 5308416 16 4d-mdrange Add 85.4176
96 5308416 16 4d-mdrange Triad 85.8808
96 5308416 32 2d-mdrange Set 785.1670
96 5308416 32 2d-mdrange Copy 1094.1381
96 5308416 32 2d-mdrange Scale 964.3885
96 5308416 32 2d-mdrange Add 922.1270
96 5308416 32 2d-mdrange Triad 828.0491
96 5832000 32 3d-mdrange Set 130.5662
96 5832000 32 3d-mdrange Copy 204.3555
96 5832000 32 3d-mdrange Scale 174.7583
96 5832000 32 3d-mdrange Add 168.3975
96 5832000 32 3d-mdrange Triad 177.0360
96 5308416 32 4d-mdrange Set 27.3241
96 5308416 32 4d-mdrange Copy 58.9087
96 5308416 32 4d-mdrange Scale 45.0806
96 5308416 32 4d-mdrange Add 26.7669
96 5308416 32 4d-mdrange Triad 29.8540
96 5308416 64 2d-mdrange Set 443.0372
96 5308416 64 2d-mdrange Copy 735.9193
96 5308416 64 2d-mdrange Scale 558.5308
96 5308416 64 2d-mdrange Add 773.1031
96 5308416 64 2d-mdrange Triad 710.0293
96 5832000 64 3d-mdrange Set 51.0064
96 5832000 64 3d-mdrange Copy 86.8322
96 5832000 64 3d-mdrange Scale 74.0148
96 5832000 64 3d-mdrange Add 47.9251
96 5832000 64 3d-mdrange Triad 48.9570
96 5308416 64 4d-mdrange Set 27.1007
96 5308416 64 4d-mdrange Copy 62.5991
96 5308416 64 4d-mdrange Scale 44.3377
96 5308416 64 4d-mdrange Add 23.8404
96 5308416 64 4d-mdrange Triad 30.2561
96 16777216 1 2d-mdrange Set 967.2095
96 16777216 1 2d-mdrange Copy 749.1062
96 16777216 1 2d-mdrange Scale 812.9013
96 16777216 1 2d-mdrange Add 603.4518
96 16777216 1 2d-mdrange Triad 615.7436
96 16777216 1 3d-mdrange Set 1045.5293
96 16777216 1 3d-mdrange Copy 825.7367
96 16777216 1 3d-mdrange Scale 940.8686
96 16777216 1 3d-mdrange Add 611.2058
96 16777216 1 3d-mdrange Triad 695.8204
96 16777216 1 4d-mdrange Set 735.0368
96 16777216 1 4d-mdrange Copy 462.7942
96 16777216 1 4d-mdrange Scale 556.4548
96 16777216 1 4d-mdrange Add 440.7600
96 16777216 1 4d-mdrange Triad 415.8601
96 16777216 2 2d-mdrange Set 499.1455
96 16777216 2 2d-mdrange Copy 588.0759
96 16777216 2 2d-mdrange Scale 438.9184
96 16777216 2 2d-mdrange Add 505.9048
96 16777216 2 2d-mdrange Triad 483.4393
96 16777216 2 3d-mdrange Set 591.2206
96 16777216 2 3d-mdrange Copy 543.3784
96 16777216 2 3d-mdrange Scale 514.7945
96 16777216 2 3d-mdrange Add 442.4702
96 16777216 2 3d-mdrange Triad 462.6926
96 16777216 2 4d-mdrange Set 317.9618
96 16777216 2 4d-mdrange Copy 232.0793
96 16777216 2 4d-mdrange Scale 247.6088
96 16777216 2 4d-mdrange Add 202.5301
96 16777216 2 4d-mdrange Triad 206.7853
96 16777216 4 2d-mdrange Set 677.7886
96 16777216 4 2d-mdrange Copy 590.1029
96 16777216 4 2d-mdrange Scale 527.0054
96 16777216 4 2d-mdrange Add 517.1250
96 16777216 4 2d-mdrange Triad 542.9952
96 16777216 4 3d-mdrange Set 453.2316
96 16777216 4 3d-mdrange Copy 439.8007
96 16777216 4 3d-mdrange Scale 368.2379
96 16777216 4 3d-mdrange Add 400.9108
96 16777216 4 3d-mdrange Triad 378.8048
96 16777216 4 4d-mdrange Set 221.5940
96 16777216 4 4d-mdrange Copy 136.2561
96 16777216 4 4d-mdrange Scale 144.4086
96 16777216 4 4d-mdrange Add 164.4377
96 16777216 4 4d-mdrange Triad 176.7334
96 16777216 8 2d-mdrange Set 659.6049
96 16777216 8 2d-mdrange Copy 543.4873
96 16777216 8 2d-mdrange Scale 440.1144
96 16777216 8 2d-mdrange Add 426.8292
96 16777216 8 2d-mdrange Triad 446.3895
96 16777216 8 3d-mdrange Set 358.0992
96 16777216 8 3d-mdrange Copy 347.5163
96 16777216 8 3d-mdrange Scale 305.6916
96 16777216 8 3d-mdrange Add 316.8250
96 16777216 8 3d-mdrange Triad 305.0655
96 16777216 8 4d-mdrange Set 185.4361
96 16777216 8 4d-mdrange Copy 177.6207
96 16777216 8 4d-mdrange Scale 182.9838
96 16777216 8 4d-mdrange Add 164.1356
96 16777216 8 4d-mdrange Triad 171.8830
96 16777216 16 2d-mdrange Set 532.6481
96 16777216 16 2d-mdrange Copy 345.5190
96 16777216 16 2d-mdrange Scale 421.2609
96 16777216 16 2d-mdrange Add 431.0577
96 16777216 16 2d-mdrange Triad 431.7714
96 16777216 16 3d-mdrange Set 339.3458
96 16777216 16 3d-mdrange Copy 257.4785
96 16777216 16 3d-mdrange Scale 266.5848
96 16777216 16 3d-mdrange Add 242.6813
96 16777216 16 3d-mdrange Triad 259.9779
96 16777216 16 4d-mdrange Set 91.9591
96 16777216 16 4d-mdrange Copy 112.9176
96 16777216 16 4d-mdrange Scale 104.0091
96 16777216 16 4d-mdrange Add 96.4002
96 16777216 16 4d-mdrange Triad 98.7453
96 16777216 32 2d-mdrange Set 224.6160
96 16777216 32 2d-mdrange Copy 266.7713
96 16777216 32 2d-mdrange Scale 228.6748
96 16777216 32 2d-mdrange Add 308.6442
96 16777216 32 2d-mdrange Triad 295.5331
96 16777216 32 3d-mdrange Set 173.0638
96 16777216 32 3d-mdrange Copy 170.6666
96 16777216 32 3d-mdrange Scale 166.0857
96 16777216 32 3d-mdrange Add 174.6781
96 16777216 32 3d-mdrange Triad 167.3011
96 16777216 32 4d-mdrange Set 38.7693
96 16777216 32 4d-mdrange Copy 53.8075
96 16777216 32 4d-mdrange Scale 49.3170
96 16777216 32 4d-mdrange Add 48.0257
96 16777216 32 4d-mdrange Triad 47.4791
96 16777216 64 2d-mdrange Set 376.0222
96 16777216 64 2d-mdrange Copy 289.4785
96 16777216 64 2d-mdrange Scale 271.5353
96 16777216 64 2d-mdrange Add 305.6822
96 16777216 64 2d-mdrange Triad 308.7701
96 16777216 64 3d-mdrange Set 71.0417
96 16777216 64 3d-mdrange Copy 89.2940
96 16777216 64 3d-mdrange Scale 80.6974
96 16777216 64 3d-mdrange Add 85.9562
96 16777216 64 3d-mdrange Triad 56.6746
96 16777216 64 4d-mdrange Set 16.8707
96 16777216 64 4d-mdrange Copy 27.1277
96 16777216 64 4d-mdrange Scale 23.1295
96 16777216 64 4d-mdrange Add 23.1756
96 16777216 64 4d-mdrange Triad 22.6107
96 40960000 1 2d-mdrange Set 499.4977
96 40960000 1 2d-mdrange Copy 410.2523
96 40960000 1 2d-mdrange Scale 456.4599
96 40960000 1 2d-mdrange Add 436.5103
96 40960000 1 2d-mdrange Triad 467.6978
96 46656000 1 3d-mdrange Set 419.1066
96 46656000 1 3d-mdrange Copy 403.7811
96 46656000 1 3d-mdrange Scale 404.5466
96 46656000 1 3d-mdrange Add 439.7691
96 46656000 1 3d-mdrange Triad 420.9986
96 40960000 1 4d-mdrange Set 467.7080
96 40960000 1 4d-mdrange Copy 328.3734
96 40960000 1 4d-mdrange Scale 360.3308
96 40960000 1 4d-mdrange Add 368.8062
96 40960000 1 4d-mdrange Triad 366.2906
96 40960000 2 2d-mdrange Set 467.9565
96 40960000 2 2d-mdrange Copy 386.1012
96 40960000 2 2d-mdrange Scale 422.9051
96 40960000 2 2d-mdrange Add 405.0553
96 40960000 2 2d-mdrange Triad 444.9526
96 46656000 2 3d-mdrange Set 326.5783
96 46656000 2 3d-mdrange Copy 313.9390
96 46656000 2 3d-mdrange Scale 311.6848
96 46656000 2 3d-mdrange Add 363.7238
96 46656000 2 3d-mdrange Triad 361.4142
96 40960000 2 4d-mdrange Set 263.2697
96 40960000 2 4d-mdrange Copy 197.5397
96 40960000 2 4d-mdrange Scale 204.5068
96 40960000 2 4d-mdrange Add 212.7324
96 40960000 2 4d-mdrange Triad 218.4819
96 40960000 4 2d-mdrange Set 481.9426
96 40960000 4 2d-mdrange Copy 377.4480
96 40960000 4 2d-mdrange Scale 410.3646
96 40960000 4 2d-mdrange Add 398.4930
96 40960000 4 2d-mdrange Triad 429.1067
96 46656000 4 3d-mdrange Set 307.1901
96 46656000 4 3d-mdrange Copy 271.7328
96 46656000 4 3d-mdrange Scale 279.0291
96 46656000 4 3d-mdrange Add 315.2214
96 46656000 4 3d-mdrange Triad 307.8992
96 40960000 4 4d-mdrange Set 164.3260
96 40960000 4 4d-mdrange Copy 132.6927
96 40960000 4 4d-mdrange Scale 151.9666
96 40960000 4 4d-mdrange Add 155.8595
96 40960000 4 4d-mdrange Triad 167.6697
96 40960000 8 2d-mdrange Set 455.5945
96 40960000 8 2d-mdrange Copy 370.6676
96 40960000 8 2d-mdrange Scale 376.7827
96 40960000 8 2d-mdrange Add 384.4311
96 40960000 8 2d-mdrange Triad 398.9418
96 46656000 8 3d-mdrange Set 280.6720
96 46656000 8 3d-mdrange Copy 243.3356
96 46656000 8 3d-mdrange Scale 228.7137
96 46656000 8 3d-mdrange Add 263.7708
96 46656000 8 3d-mdrange Triad 270.1934
96 40960000 8 4d-mdrange Set 155.6238
96 40960000 8 4d-mdrange Copy 119.6448
96 40960000 8 4d-mdrange Scale 128.8677
96 40960000 8 4d-mdrange Add 145.0092
96 40960000 8 4d-mdrange Triad 144.3467
96 40960000 16 2d-mdrange Set 383.8958
96 40960000 16 2d-mdrange Copy 283.3823
96 40960000 16 2d-mdrange Scale 333.7795
96 40960000 16 2d-mdrange Add 321.2879
96 40960000 16 2d-mdrange Triad 343.5225
96 46656000 16 3d-mdrange Set 207.4394
96 46656000 16 3d-mdrange Copy 134.1565
96 46656000 16 3d-mdrange Scale 159.3833
96 46656000 16 3d-mdrange Add 156.1225
96 46656000 16 3d-mdrange Triad 161.0175
96 40960000 16 4d-mdrange Set 95.5555
96 40960000 16 4d-mdrange Copy 89.5762
96 40960000 16 4d-mdrange Scale 102.5558
96 40960000 16 4d-mdrange Add 104.0832
96 40960000 16 4d-mdrange Triad 102.1864
96 40960000 32 2d-mdrange Set 276.2321
96 40960000 32 2d-mdrange Copy 178.0128
96 40960000 32 2d-mdrange Scale 207.8306
96 40960000 32 2d-mdrange Add 219.4065
96 40960000 32 2d-mdrange Triad 228.0857
96 46656000 32 3d-mdrange Set 114.5076
96 46656000 32 3d-mdrange Copy 65.3783
96 46656000 32 3d-mdrange Scale 77.8788
96 46656000 32 3d-mdrange Add 84.2224
96 46656000 32 3d-mdrange Triad 82.2131
96 40960000 32 4d-mdrange Set 37.8819
96 40960000 32 4d-mdrange Copy 50.1949
96 40960000 32 4d-mdrange Scale 51.8130
96 40960000 32 4d-mdrange Add 46.8328
96 40960000 32 4d-mdrange Triad 47.4513
96 40960000 64 2d-mdrange Set 220.8516
96 40960000 64 2d-mdrange Copy 143.4064
96 40960000 64 2d-mdrange Scale 160.7441
96 40960000 64 2d-mdrange Add 179.8929
96 40960000 64 2d-mdrange Triad 184.3041
96 46656000 64 3d-mdrange Set 51.8915
96 46656000 64 3d-mdrange Copy 90.6019
96 46656000 64 3d-mdrange Scale 95.7452
96 46656000 64 3d-mdrange Add 107.4682
96 46656000 64 3d-mdrange Triad 103.8040
96 40960000 64 4d-mdrange Set 16.3302
96 40960000 64 4d-mdrange Copy 24.9509
96 40960000 64 4d-mdrange Scale 25.6023
96 40960000 64 4d-mdrange Add 23.5559
96 40960000 64 4d-mdrange Triad 22.4663
96 84934656 1 2d-mdrange Set 331.7630
96 84934656 1 2d-mdrange Copy 337.8082
96 84934656 1 2d-mdrange Scale 373.6639
96 84934656 1 2d-mdrange Add 422.4126
96 84934656 1 2d-mdrange Triad 410.3477
96 85184000 1 3d-mdrange Set 324.6382
96 85184000 1 3d-mdrange Copy 371.9371
96 85184000 1 3d-mdrange Scale 367.1791
96 85184000 1 3d-mdrange Add 425.8296
96 85184000 1 3d-mdrange Triad 403.8835
96 84934656 1 4d-mdrange Set 325.6155
96 84934656 1 4d-mdrange Copy 315.5577
96 84934656 1 4d-mdrange Scale 312.2154
96 84934656 1 4d-mdrange Add 370.3403
96 84934656 1 4d-mdrange Triad 362.7130
96 84934656 2 2d-mdrange Set 327.3258
96 84934656 2 2d-mdrange Copy 338.2630
96 84934656 2 2d-mdrange Scale 368.7837
96 84934656 2 2d-mdrange Add 413.0731
96 84934656 2 2d-mdrange Triad 412.9748
96 85184000 2 3d-mdrange Set 281.9107
96 85184000 2 3d-mdrange Copy 300.9754
96 85184000 2 3d-mdrange Scale 316.6325
96 85184000 2 3d-mdrange Add 372.2772
96 85184000 2 3d-mdrange Triad 368.2855
96 84934656 2 4d-mdrange Set 231.0800
96 84934656 2 4d-mdrange Copy 197.9369
96 84934656 2 4d-mdrange Scale 230.6934
96 84934656 2 4d-mdrange Add 246.5631
96 84934656 2 4d-mdrange Triad 250.9174
96 84934656 4 2d-mdrange Set 307.0351
96 84934656 4 2d-mdrange Copy 329.3214
96 84934656 4 2d-mdrange Scale 361.8659
96 84934656 4 2d-mdrange Add 403.7261
96 84934656 4 2d-mdrange Triad 400.1249
96 85184000 4 3d-mdrange Set 258.0716
96 85184000 4 3d-mdrange Copy 262.7512
96 85184000 4 3d-mdrange Scale 281.5493
96 85184000 4 3d-mdrange Add 336.5006
96 85184000 4 3d-mdrange Triad 342.9478
96 84934656 4 4d-mdrange Set 165.5133
96 84934656 4 4d-mdrange Copy 126.7680
96 84934656 4 4d-mdrange Scale 157.4868
96 84934656 4 4d-mdrange Add 157.2483
96 84934656 4 4d-mdrange Triad 170.1007
96 84934656 8 2d-mdrange Set 317.1396
96 84934656 8 2d-mdrange Copy 307.7224
96 84934656 8 2d-mdrange Scale 339.7259
96 84934656 8 2d-mdrange Add 384.3025
96 84934656 8 2d-mdrange Triad 384.1397
96 85184000 8 3d-mdrange Set 225.5975
96 85184000 8 3d-mdrange Copy 240.1347
96 85184000 8 3d-mdrange Scale 232.6240
96 85184000 8 3d-mdrange Add 276.5604
96 85184000 8 3d-mdrange Triad 269.8660
96 84934656 8 4d-mdrange Set 164.8045
96 84934656 8 4d-mdrange Copy 125.4311
96 84934656 8 4d-mdrange Scale 145.5104
96 84934656 8 4d-mdrange Add 149.6036
96 84934656 8 4d-mdrange Triad 157.1261
96 84934656 16 2d-mdrange Set 287.6467
96 84934656 16 2d-mdrange Copy 279.3367
96 84934656 16 2d-mdrange Scale 323.4104
96 84934656 16 2d-mdrange Add 345.0681
96 84934656 16 2d-mdrange Triad 341.5232
96 85184000 16 3d-mdrange Set 155.1917
96 85184000 16 3d-mdrange Copy 125.1743
96 85184000 16 3d-mdrange Scale 147.0147
96 85184000 16 3d-mdrange Add 159.4590
96 85184000 16 3d-mdrange Triad 165.4449
96 84934656 16 4d-mdrange Set 78.6044
96 84934656 16 4d-mdrange Copy 105.7134
96 84934656 16 4d-mdrange Scale 105.9885
96 84934656 16 4d-mdrange Add 118.8776
96 84934656 16 4d-mdrange Triad 116.5319
96 84934656 32 2d-mdrange Set 209.1867
96 84934656 32 2d-mdrange Copy 185.7906
96 84934656 32 2d-mdrange Scale 219.5536
96 84934656 32 2d-mdrange Add 252.9597
96 84934656 32 2d-mdrange Triad 251.1884
96 85184000 32 3d-mdrange Set 106.3125
96 85184000 32 3d-mdrange Copy 73.7309
96 85184000 32 3d-mdrange Scale 86.9771
96 85184000 32 3d-mdrange Add 95.7372
96 85184000 32 3d-mdrange Triad 99.2343
96 84934656 32 4d-mdrange Set 43.5935
96 84934656 32 4d-mdrange Copy 67.0230
96 84934656 32 4d-mdrange Scale 68.6984
96 84934656 32 4d-mdrange Add 55.8570
96 84934656 32 4d-mdrange Triad 56.7047
96 84934656 64 2d-mdrange Set 173.2525
96 84934656 64 2d-mdrange Copy 161.4681
96 84934656 64 2d-mdrange Scale 178.9800
96 84934656 64 2d-mdrange Add 216.7586
96 84934656 64 2d-mdrange Triad 220.9474
96 85184000 64 3d-mdrange Set 93.9474
96 85184000 64 3d-mdrange Copy 93.2827
96 85184000 64 3d-mdrange Scale 105.5244
96 85184000 64 3d-mdrange Add 104.9442
96 85184000 64 3d-mdrange Triad 106.6558
96 84934656 64 4d-mdrange Set 17.1990
96 84934656 64 4d-mdrange Copy 25.3047
96 84934656 64 4d-mdrange Scale 26.3854
96 84934656 64 4d-mdrange Add 23.9989
96 84934656 64 4d-mdrange Triad 23.1376
96 157351936 1 2d-mdrange Set 274.6423
96 157351936 1 2d-mdrange Copy 328.7744
96 157351936 1 2d-mdrange Scale 352.6158
96 157351936 1 2d-mdrange Add 403.2067
96 157351936 1 2d-mdrange Triad 410.7757
96 157464000 1 3d-mdrange Set 273.4314
96 157464000 1 3d-mdrange Copy 348.5652
96 157464000 1 3d-mdrange Scale 349.4449
96 157464000 1 3d-mdrange Add 416.7140
96 157464000 1 3d-mdrange Triad 392.0563
96 157351936 1 4d-mdrange Set 277.2251
96 157351936 1 4d-mdrange Copy 308.1516
96 157351936 1 4d-mdrange Scale 323.8020
96 157351936 1 4d-mdrange Add 379.2556
96 157351936 1 4d-mdrange Triad 365.9780
96 157351936 2 2d-mdrange Set 277.4329
96 157351936 2 2d-mdrange Copy 330.4385
96 157351936 2 2d-mdrange Scale 348.7886
96 157351936 2 2d-mdrange Add 403.5699
96 157351936 2 2d-mdrange Triad 408.3877
96 157464000 2 3d-mdrange Set 247.9627
96 157464000 2 3d-mdrange Copy 292.7801
96 157464000 2 3d-mdrange Scale 308.5820
96 157464000 2 3d-mdrange Add 362.5040
96 157464000 2 3d-mdrange Triad 371.2060
96 157351936 2 4d-mdrange Set 228.7106
96 157351936 2 4d-mdrange Copy 225.5183
96 157351936 2 4d-mdrange Scale 248.4940
96 157351936 2 4d-mdrange Add 279.3019
96 157351936 2 4d-mdrange Triad 276.0300
96 157351936 4 2d-mdrange Set 280.2912
96 157351936 4 2d-mdrange Copy 310.1501
96 157351936 4 2d-mdrange Scale 344.4864
96 157351936 4 2d-mdrange Add 396.4006
96 157351936 4 2d-mdrange Triad 395.9952
96 157464000 4 3d-mdrange Set 232.7568
96 157464000 4 3d-mdrange Copy 283.9177
96 157464000 4 3d-mdrange Scale 293.3150
96 157464000 4 3d-mdrange Add 346.7095
96 157464000 4 3d-mdrange Triad 351.7926
96 157351936 4 4d-mdrange Set 180.0870
96 157351936 4 4d-mdrange Copy 168.6680
96 157351936 4 4d-mdrange Scale 190.9166
96 157351936 4 4d-mdrange Add 177.8727
96 157351936 4 4d-mdrange Triad 191.5880
96 157351936 8 2d-mdrange Set 280.5333
96 157351936 8 2d-mdrange Copy 300.1153
96 157351936 8 2d-mdrange Scale 343.8709
96 157351936 8 2d-mdrange Add 386.5094
96 157351936 8 2d-mdrange Triad 390.4995
96 157464000 8 3d-mdrange Set 177.8111
96 157464000 8 3d-mdrange Copy 192.8070
96 157464000 8 3d-mdrange Scale 188.1952
96 157464000 8 3d-mdrange Add 226.7871
96 157464000 8 3d-mdrange Triad 206.6218
96 157351936 8 4d-mdrange Set 107.1699
96 157351936 8 4d-mdrange Copy 139.0050
96 157351936 8 4d-mdrange Scale 153.1360
96 157351936 8 4d-mdrange Add 151.4241
96 157351936 8 4d-mdrange Triad 153.0100
96 157351936 16 2d-mdrange Set 261.6852
96 157351936 16 2d-mdrange Copy 281.5190
96 157351936 16 2d-mdrange Scale 317.0643
96 157351936 16 2d-mdrange Add 338.9480
96 157351936 16 2d-mdrange Triad 336.2871
96 157464000 16 3d-mdrange Set 162.9990
96 157464000 16 3d-mdrange Copy 151.7973
96 157464000 16 3d-mdrange Scale 160.4526
96 157464000 16 3d-mdrange Add 194.1366
96 157464000 16 3d-mdrange Triad 191.9842
96 157351936 16 4d-mdrange Set 83.8273
96 157351936 16 4d-mdrange Copy 117.1354
96 157351936 16 4d-mdrange Scale 119.7196
96 157351936 16 4d-mdrange Add 126.7894
96 157351936 16 4d-mdrange Triad 127.5062
96 157351936 32 2d-mdrange Set 210.8068
96 157351936 32 2d-mdrange Copy 174.6416
96 157351936 32 2d-mdrange Scale 204.3624
96 157351936 32 2d-mdrange Add 244.5245
96 157351936 32 2d-mdrange Triad 244.8007
96 157464000 32 3d-mdrange Set 123.7088
96 157464000 32 3d-mdrange Copy 104.6757
96 157464000 32 3d-mdrange Scale 123.4370
96 157464000 32 3d-mdrange Add 135.7927
96 157464000 32 3d-mdrange Triad 130.9257
96 157351936 32 4d-mdrange Set 54.0152
96 157351936 32 4d-mdrange Copy 68.2593
96 157351936 32 4d-mdrange Scale 69.8133
96 157351936 32 4d-mdrange Add 60.3380
96 157351936 32 4d-mdrange Triad 60.5784
96 157351936 64 2d-mdrange Set 175.4531
96 157351936 64 2d-mdrange Copy 151.6007
96 157351936 64 2d-mdrange Scale 180.2059
96 157351936 64 2d-mdrange Add 202.4193
96 157351936 64 2d-mdrange Triad 204.0494
96 157464000 64 3d-mdrange Set 126.7869
96 157464000 64 3d-mdrange Copy 109.8247
96 157464000 64 3d-mdrange Scale 128.0548
96 157464000 64 3d-mdrange Add 141.8022
96 157464000 64 3d-mdrange Triad 140.3101
96 157351936 64 4d-mdrange Set 14.2153
96 157351936 64 4d-mdrange Copy 23.5828
96 157351936 64 4d-mdrange Scale 23.9058
96 157351936 64 4d-mdrange Add 23.1954
96 157351936 64 4d-mdrange Triad 22.9615
96 268435456 1 2d-mdrange Set 270.8771
96 268435456 1 2d-mdrange Copy 354.0805
96 268435456 1 2d-mdrange Scale 380.0740
96 268435456 1 2d-mdrange Add 438.5064
96 268435456 1 2d-mdrange Triad 441.3439
96 262144000 1 3d-mdrange Set 263.6626
96 262144000 1 3d-mdrange Copy 354.8406
96 262144000 1 3d-mdrange Scale 349.1411
96 262144000 1 3d-mdrange Add 412.4371
96 262144000 1 3d-mdrange Triad 397.1894
96 268435456 1 4d-mdrange Set 273.0986
96 268435456 1 4d-mdrange Copy 370.3285
96 268435456 1 4d-mdrange Scale 349.4855
96 268435456 1 4d-mdrange Add 415.6488
96 268435456 1 4d-mdrange Triad 405.7504
96 268435456 2 2d-mdrange Set 271.8019
96 268435456 2 2d-mdrange Copy 359.2786
96 268435456 2 2d-mdrange Scale 372.0136
96 268435456 2 2d-mdrange Add 435.1175
96 268435456 2 2d-mdrange Triad 431.8211
96 262144000 2 3d-mdrange Set 238.2569
96 262144000 2 3d-mdrange Copy 326.1198
96 262144000 2 3d-mdrange Scale 323.4465
96 262144000 2 3d-mdrange Add 392.8764
96 262144000 2 3d-mdrange Triad 388.5659
96 268435456 2 4d-mdrange Set 225.8952
96 268435456 2 4d-mdrange Copy 275.6440
96 268435456 2 4d-mdrange Scale 277.9721
96 268435456 2 4d-mdrange Add 305.1703
96 268435456 2 4d-mdrange Triad 297.3232
96 268435456 4 2d-mdrange Set 271.0325
96 268435456 4 2d-mdrange Copy 362.6894
96 268435456 4 2d-mdrange Scale 367.7092
96 268435456 4 2d-mdrange Add 434.1047
96 268435456 4 2d-mdrange Triad 429.5268
96 262144000 4 3d-mdrange Set 237.3608
96 262144000 4 3d-mdrange Copy 313.9506
96 262144000 4 3d-mdrange Scale 304.6819
96 262144000 4 3d-mdrange Add 385.7217
96 262144000 4 3d-mdrange Triad 368.3990
96 268435456 4 4d-mdrange Set 185.3497
96 268435456 4 4d-mdrange Copy 163.0951
96 268435456 4 4d-mdrange Scale 189.7225
96 268435456 4 4d-mdrange Add 196.7559
96 268435456 4 4d-mdrange Triad 192.4353
96 268435456 8 2d-mdrange Set 268.4447
96 268435456 8 2d-mdrange Copy 341.6626
96 268435456 8 2d-mdrange Scale 373.0387
96 268435456 8 2d-mdrange Add 432.1748
96 268435456 8 2d-mdrange Triad 417.8973
96 262144000 8 3d-mdrange Set 210.4524
