nt n factor policy kernel bw
128 1048576 64 2d-mdrange Scale 363.4579
128 1048576 64 2d-mdrange Add 479.9890
128 1048576 64 2d-mdrange Triad 477.7928
128 2097152 64 3d-mdrange Set 21.4695
128 2097152 64 3d-mdrange Copy 25.0786
128 2097152 64 3d-mdrange Scale 21.8265
128 2097152 64 3d-mdrange Add 23.2570
128 2097152 64 3d-mdrange Triad 23.5877
128 1048576 64 4d-mdrange Set 22.0589
128 1048576 64 4d-mdrange Copy 20.3712
128 1048576 64 4d-mdrange Scale 14.9335
128 1048576 64 4d-mdrange Add 21.8349
128 1048576 64 4d-mdrange Triad 18.1268
128 5308416 1 2d-mdrange Set 686.7180
128 5308416 1 2d-mdrange Copy 1179.3040
128 5308416 1 2d-mdrange Scale 1020.8370
128 5308416 1 2d-mdrange Add 1277.4562
128 5308416 1 2d-mdrange Triad 1211.8403
128 5832000 1 3d-mdrange Set 755.8075
128 5832000 1 3d-mdrange Copy 1253.3512
128 5832000 1 3d-mdrange Scale 1062.4039
128 5832000 1 3d-mdrange Add 1340.0350
128 5832000 1 3d-mdrange Triad 1269.0791
128 5308416 1 4d-mdrange Set 590.5622
128 5308416 1 4d-mdrange Copy 826.0439
128 5308416 1 4d-mdrange Scale 801.7923
128 5308416 1 4d-mdrange Add 850.4749
128 5308416 1 4d-mdrange Triad 845.5641
128 5308416 2 2d-mdrange Set 633.9353
128 5308416 2 2d-mdrange Copy 956.6760
128 5308416 2 2d-mdrange Scale 918.1033
128 5308416 2 2d-mdrange Add 984.3996
128 5308416 2 2d-mdrange Triad 1052.0308
128 5832000 2 3d-mdrange Set 487.7733
128 5832000 2 3d-mdrange Copy 653.0749
128 5832000 2 3d-mdrange Scale 685.1504
128 5832000 2 3d-mdrange Add 863.6748
128 5832000 2 3d-mdrange Triad 791.7145
128 5308416 2 4d-mdrange Set 358.8859
128 5308416 2 4d-mdrange Copy 331.3204
128 5308416 2 4d-mdrange Scale 413.0842
128 5308416 2 4d-mdrange Add 520.9820
128 5308416 2 4d-mdrange Triad 523.9818
128 5308416 4 2d-mdrange Set 442.4602
128 5308416 4 2d-mdrange Copy 632.5614
128 5308416 4 2d-mdrange Scale 651.8843
128 5308416 4 2d-mdrange Add 836.2948
128 5308416 4 2d-mdrange Triad 775.7959
128 5832000 4 3d-mdrange Set 232.7656
128 5832000 4 3d-mdrange Copy 306.8535
128 5832000 4 3d-mdrange Scale 281.8821
128 5832000 4 3d-mdrange Add 346.0674
128 5832000 4 3d-mdrange Triad 331.7453
128 5308416 4 4d-mdrange Set 523.6351
128 5308416 4 4d-mdrange Copy 708.9645
128 5308416 4 4d-mdrange Scale 705.2558
128 5308416 4 4d-mdrange Add 708.2570
128 5308416 4 4d-mdrange Triad 692.2817
128 5308416 8 2d-mdrange Set 120.3985
128 5308416 8 2d-mdrange Copy 119.0084
128 5308416 8 2d-mdrange Scale 144.3007
128 5308416 8 2d-mdrange Add 211.4047
128 5308416 8 2d-mdrange Triad 211.2294
128 5832000 8 3d-mdrange Set 74.3943
128 5832000 8 3d-mdrange Copy 95.9173
128 5832000 8 3d-mdrange Scale 93.7246
128 5832000 8 3d-mdrange Add 137.3692
128 5832000 8 3d-mdrange Triad 131.2358
128 5308416 8 4d-mdrange Set 134.5939
128 5308416 8 4d-mdrange Copy 223.4987
128 5308416 8 4d-mdrange Scale 195.2144
128 5308416 8 4d-mdrange Add 348.0995
128 5308416 8 4d-mdrange Triad 322.4036
128 5308416 16 2d-mdrange Set 177.6415
128 5308416 16 2d-mdrange Copy 243.8178
128 5308416 16 2d-mdrange Scale 209.0890
128 5308416 16 2d-mdrange Add 344.3548
128 5308416 16 2d-mdrange Triad 288.3872
128 5832000 16 3d-mdrange Set 151.2684
128 5832000 16 3d-mdrange Copy 171.9704
128 5832000 16 3d-mdrange Scale 151.5703
128 5832000 16 3d-mdrange Add 224.5614
128 5832000 16 3d-mdrange Triad 233.4769
128 5308416 16 4d-mdrange Set 27.6512
128 5308416 16 4d-mdrange Copy 54.5284
128 5308416 16 4d-mdrange Scale 37.2611
128 5308416 16 4d-mdrange Add 67.1560
128 5308416 16 4d-mdrange Triad 57.5467
128 5308416 32 2d-mdrange Set 126.5106
128 5308416 32 2d-mdrange Copy 136.7411
128 5308416 32 2d-mdrange Scale 137.1961
128 5308416 32 2d-mdrange Add 210.1805
128 5308416 32 2d-mdrange Triad 201.8105
128 5832000 32 3d-mdrange Set 108.5998
128 5832000 32 3d-mdrange Copy 148.9192
128 5832000 32 3d-mdrange Scale 138.6745
128 5832000 32 3d-mdrange Add 191.9063
128 5832000 32 3d-mdrange Triad 189.8064
128 5308416 32 4d-mdrange Set 14.0951
128 5308416 32 4d-mdrange Copy 22.9437
128 5308416 32 4d-mdrange Scale 20.0358
128 5308416 32 4d-mdrange Add 25.4495
128 5308416 32 4d-mdrange Triad 25.2646
128 5308416 64 2d-mdrange Set 54.9258
128 5308416 64 2d-mdrange Copy 81.5951
128 5308416 64 2d-mdrange Scale 58.0273
128 5308416 64 2d-mdrange Add 98.1941
128 5308416 64 2d-mdrange Triad 94.2224
128 5832000 64 3d-mdrange Set 20.4075
128 5832000 64 3d-mdrange Copy 26.2494
128 5832000 64 3d-mdrange Scale 23.5852
128 5832000 64 3d-mdrange Add 37.6096
128 5832000 64 3d-mdrange Triad 34.4179
128 5308416 64 4d-mdrange Set 10.5544
128 5308416 64 4d-mdrange Copy 22.6322
128 5308416 64 4d-mdrange Scale 18.6235
128 5308416 64 4d-mdrange Add 21.3427
128 5308416 64 4d-mdrange Triad 19.5176
128 16777216 1 2d-mdrange Set 334.0636
128 16777216 1 2d-mdrange Copy 272.1760
128 16777216 1 2d-mdrange Scale 178.2367
128 16777216 1 2d-mdrange Add 137.1713
128 16777216 1 2d-mdrange Triad 111.4932
128 16777216 1 3d-mdrange Set 1189.2304
128 16777216 1 3d-mdrange Copy 1774.6508
128 16777216 1 3d-mdrange Scale 1548.2403
128 16777216 1 3d-mdrange Add 1940.0204
128 16777216 1 3d-mdrange Triad 1619.8654
128 16777216 1 4d-mdrange Set 195.2525
128 16777216 1 4d-mdrange Copy 203.2201
128 16777216 1 4d-mdrange Scale 156.7310
128 16777216 1 4d-mdrange Add 156.2233
128 16777216 1 4d-mdrange Triad 166.1077
128 16777216 2 2d-mdrange Set 489.3599
128 16777216 2 2d-mdrange Copy 547.5771
128 16777216 2 2d-mdrange Scale 357.5059
128 16777216 2 2d-mdrange Add 227.4743
128 16777216 2 2d-mdrange Triad 223.3383
128 16777216 2 3d-mdrange Set 895.6746
128 16777216 2 3d-mdrange Copy 1374.3227
128 16777216 2 3d-mdrange Scale 1308.4774
128 16777216 2 3d-mdrange Add 1564.3517
128 16777216 2 3d-mdrange Triad 1325.2451
128 16777216 2 4d-mdrange Set 85.1240
128 16777216 2 4d-mdrange Copy 69.9209
128 16777216 2 4d-mdrange Scale 71.5254
128 16777216 2 4d-mdrange Add 81.7202
128 16777216 2 4d-mdrange Triad 76.6437
128 16777216 4 2d-mdrange Set 288.7247
128 16777216 4 2d-mdrange Copy 308.6682
128 16777216 4 2d-mdrange Scale 295.6901
128 16777216 4 2d-mdrange Add 149.3665
128 16777216 4 2d-mdrange Triad 142.5027
128 16777216 4 3d-mdrange Set 320.6547
128 16777216 4 3d-mdrange Copy 391.3538
128 16777216 4 3d-mdrange Scale 332.5489
128 16777216 4 3d-mdrange Add 201.9065
128 16777216 4 3d-mdrange Triad 208.9019
128 16777216 4 4d-mdrange Set 39.0170
128 16777216 4 4d-mdrange Copy 38.2824
128 16777216 4 4d-mdrange Scale 43.4457
128 16777216 4 4d-mdrange Add 44.1013
128 16777216 4 4d-mdrange Triad 45.4321
128 16777216 8 2d-mdrange Set 232.6998
128 16777216 8 2d-mdrange Copy 274.2672
128 16777216 8 2d-mdrange Scale 235.2202
128 16777216 8 2d-mdrange Add 221.0346
128 16777216 8 2d-mdrange Triad 195.0947
128 16777216 8 3d-mdrange Set 121.3336
128 16777216 8 3d-mdrange Copy 146.3418
128 16777216 8 3d-mdrange Scale 126.3567
128 16777216 8 3d-mdrange Add 138.3378
128 16777216 8 3d-mdrange Triad 140.6068
128 16777216 8 4d-mdrange Set 28.0472
128 16777216 8 4d-mdrange Copy 38.4361
128 16777216 8 4d-mdrange Scale 39.8139
128 16777216 8 4d-mdrange Add 44.1944
128 16777216 8 4d-mdrange Triad 41.1116
128 16777216 16 2d-mdrange Set 186.6871
128 16777216 16 2d-mdrange Copy 261.2033
128 16777216 16 2d-mdrange Scale 145.0741
128 16777216 16 2d-mdrange Add 147.5400
128 16777216 16 2d-mdrange Triad 168.4665
128 16777216 16 3d-mdrange Set 99.9684
128 16777216 16 3d-mdrange Copy 99.7334
128 16777216 16 3d-mdrange Scale 108.7334
128 16777216 16 3d-mdrange Add 112.3676
128 16777216 16 3d-mdrange Triad 111.5612
128 16777216 16 4d-mdrange Set 34.3193
128 16777216 16 4d-mdrange Copy 41.3453
128 16777216 16 4d-mdrange Scale 41.7748
128 16777216 16 4d-mdrange Add 47.6732
128 16777216 16 4d-mdrange Triad 46.5555
128 16777216 32 2d-mdrange Set 81.2110
128 16777216 32 2d-mdrange Copy 74.6573
128 16777216 32 2d-mdrange Scale 90.4788
128 16777216 32 2d-mdrange Add 97.0040
128 16777216 32 2d-mdrange Triad 94.7118
128 16777216 32 3d-mdrange Set 49.1811
128 16777216 32 3d-mdrange Copy 59.1355
128 16777216 32 3d-mdrange Scale 69.0239
128 16777216 32 3d-mdrange Add 71.8527
128 16777216 32 3d-mdrange Triad 74.4355
128 16777216 32 4d-mdrange Set 28.3614
128 16777216 32 4d-mdrange Copy 43.7177
128 16777216 32 4d-mdrange Scale 38.3319
128 16777216 32 4d-mdrange Add 43.6564
128 16777216 32 4d-mdrange Triad 47.4259
128 16777216 64 2d-mdrange Set 44.3876
128 16777216 64 2d-mdrange Copy 48.8564
128 16777216 64 2d-mdrange Scale 56.5267
128 16777216 64 2d-mdrange Add 62.4168
128 16777216 64 2d-mdrange Triad 57.6520
128 16777216 64 3d-mdrange Set 30.2609
128 16777216 64 3d-mdrange Copy 37.4170
128 16777216 64 3d-mdrange Scale 37.8851
128 16777216 64 3d-mdrange Add 39.5578
128 16777216 64 3d-mdrange Triad 40.3500
128 16777216 64 4d-mdrange Set 17.3050
128 16777216 64 4d-mdrange Copy 25.0078
128 16777216 64 4d-mdrange Scale 29.8070
128 16777216 64 4d-mdrange Add 33.5330
128 16777216 64 4d-mdrange Triad 34.2682
128 40960000 1 2d-mdrange Set 225.4962
128 40960000 1 2d-mdrange Copy 203.9438
128 40960000 1 2d-mdrange Scale 203.2839
128 40960000 1 2d-mdrange Add 186.2654
128 40960000 1 2d-mdrange Triad 178.7322
128 46656000 1 3d-mdrange Set 255.4985
128 46656000 1 3d-mdrange Copy 275.4139
128 46656000 1 3d-mdrange Scale 216.0590
128 46656000 1 3d-mdrange Add 197.1858
128 46656000 1 3d-mdrange Triad 214.3050
128 40960000 1 4d-mdrange Set 188.2393
128 40960000 1 4d-mdrange Copy 187.3556
128 40960000 1 4d-mdrange Scale 147.2790
128 40960000 1 4d-mdrange Add 141.5506
128 40960000 1 4d-mdrange Triad 155.4622
128 40960000 2 2d-mdrange Set 281.4663
128 40960000 2 2d-mdrange Copy 260.7216
128 40960000 2 2d-mdrange Scale 245.2639
128 40960000 2 2d-mdrange Add 238.1914
128 40960000 2 2d-mdrange Triad 235.6894
128 46656000 2 3d-mdrange Set 257.4673
128 46656000 2 3d-mdrange Copy 229.9972
128 46656000 2 3d-mdrange Scale 185.5833
128 46656000 2 3d-mdrange Add 197.4323
128 46656000 2 3d-mdrange Triad 208.0422
128 40960000 2 4d-mdrange Set 119.3772
128 40960000 2 4d-mdrange Copy 116.6668
128 40960000 2 4d-mdrange Scale 90.2161
128 40960000 2 4d-mdrange Add 83.0955
128 40960000 2 4d-mdrange Triad 82.7700
128 40960000 4 2d-mdrange Set 239.1893
128 40960000 4 2d-mdrange Copy 217.2092
128 40960000 4 2d-mdrange Scale 207.8888
128 40960000 4 2d-mdrange Add 197.7312
128 40960000 4 2d-mdrange Triad 197.3037
128 46656000 4 3d-mdrange Set 271.1041
128 46656000 4 3d-mdrange Copy 259.8422
128 46656000 4 3d-mdrange Scale 213.2286
128 46656000 4 3d-mdrange Add 196.8260
128 46656000 4 3d-mdrange Triad 209.0689
128 40960000 4 4d-mdrange Set 119.9085
128 40960000 4 4d-mdrange Copy 102.0853
128 40960000 4 4d-mdrange Scale 82.8497
128 40960000 4 4d-mdrange Add 69.4538
128 40960000 4 4d-mdrange Triad 72.4982
128 40960000 8 2d-mdrange Set 243.1311
128 40960000 8 2d-mdrange Copy 215.2269
128 40960000 8 2d-mdrange Scale 205.6784
128 40960000 8 2d-mdrange Add 193.5019
128 40960000 8 2d-mdrange Triad 197.6596
128 46656000 8 3d-mdrange Set 158.2446
128 46656000 8 3d-mdrange Copy 139.3444
128 46656000 8 3d-mdrange Scale 138.5304
128 46656000 8 3d-mdrange Add 142.0465
128 46656000 8 3d-mdrange Triad 146.6955
128 40960000 8 4d-mdrange Set 76.1578
128 40960000 8 4d-mdrange Copy 73.1500
128 40960000 8 4d-mdrange Scale 65.9669
128 40960000 8 4d-mdrange Add 55.5045
128 40960000 8 4d-mdrange Triad 57.4237
128 40960000 16 2d-mdrange Set 186.2163
128 40960000 16 2d-mdrange Copy 167.0694
128 40960000 16 2d-mdrange Scale 179.8972
128 40960000 16 2d-mdrange Add 176.3913
128 40960000 16 2d-mdrange Triad 177.8243
128 46656000 16 3d-mdrange Set 54.4767
128 46656000 16 3d-mdrange Copy 73.6049
128 46656000 16 3d-mdrange Scale 58.6954
128 46656000 16 3d-mdrange Add 60.8882
128 46656000 16 3d-mdrange Triad 61.3345
128 40960000 16 4d-mdrange Set 38.5150
128 40960000 16 4d-mdrange Copy 48.5117
128 40960000 16 4d-mdrange Scale 52.6448
128 40960000 16 4d-mdrange Add 53.5251
128 40960000 16 4d-mdrange Triad 42.8640
128 40960000 32 2d-mdrange Set 96.7313
128 40960000 32 2d-mdrange Copy 90.1710
128 40960000 32 2d-mdrange Scale 111.2683
128 40960000 32 2d-mdrange Add 114.9431
128 40960000 32 2d-mdrange Triad 112.9437
128 46656000 32 3d-mdrange Set 35.6521
128 46656000 32 3d-mdrange Copy 44.1288
128 46656000 32 3d-mdrange Scale 35.5228
128 46656000 32 3d-mdrange Add 36.5942
128 46656000 32 3d-mdrange Triad 37.1260
128 40960000 32 4d-mdrange Set 38.0304
128 40960000 32 4d-mdrange Copy 42.5532
128 40960000 32 4d-mdrange Scale 42.5864
128 40960000 32 4d-mdrange Add 50.9548
128 40960000 32 4d-mdrange Triad 49.9406
128 40960000 64 2d-mdrange Set 78.4035
128 40960000 64 2d-mdrange Copy 81.6875
128 40960000 64 2d-mdrange Scale 86.8567
128 40960000 64 2d-mdrange Add 86.2786
128 40960000 64 2d-mdrange Triad 87.7282
128 46656000 64 3d-mdrange Set 33.4039
128 46656000 64 3d-mdrange Copy 39.1330
128 46656000 64 3d-mdrange Scale 34.7367
128 46656000 64 3d-mdrange Add 34.3085
128 46656000 64 3d-mdrange Triad 34.8894
128 40960000 64 4d-mdrange Set 17.1451
128 40960000 64 4d-mdrange Copy 24.5523
128 40960000 64 4d-mdrange Scale 27.4295
128 40960000 64 4d-mdrange Add 32.6419
128 40960000 64 4d-mdrange Triad 34.7118
128 84934656 1 2d-mdrange Set 205.2959
128 84934656 1 2d-mdrange Copy 168.3720
128 84934656 1 2d-mdrange Scale 191.6864
128 84934656 1 2d-mdrange Add 207.1826
128 84934656 1 2d-mdrange Triad 216.6368
128 85184000 1 3d-mdrange Set 212.7635
128 85184000 1 3d-mdrange Copy 175.4847
128 85184000 1 3d-mdrange Scale 194.8259
128 85184000 1 3d-mdrange Add 214.4730
128 85184000 1 3d-mdrange Triad 222.9286
128 84934656 1 4d-mdrange Set 153.9607
128 84934656 1 4d-mdrange Copy 157.1897
128 84934656 1 4d-mdrange Scale 163.7438
128 84934656 1 4d-mdrange Add 187.2518
128 84934656 1 4d-mdrange Triad 184.0764
128 84934656 2 2d-mdrange Set 214.0063
128 84934656 2 2d-mdrange Copy 171.9375
128 84934656 2 2d-mdrange Scale 198.6568
128 84934656 2 2d-mdrange Add 213.8738
128 84934656 2 2d-mdrange Triad 215.6344
128 85184000 2 3d-mdrange Set 209.8093
128 85184000 2 3d-mdrange Copy 174.1895
128 85184000 2 3d-mdrange Scale 199.1152
128 85184000 2 3d-mdrange Add 211.9221
128 85184000 2 3d-mdrange Triad 221.4567
128 84934656 2 4d-mdrange Set 120.4001
128 84934656 2 4d-mdrange Copy 109.9342
128 84934656 2 4d-mdrange Scale 105.9131
128 84934656 2 4d-mdrange Add 111.5134
128 84934656 2 4d-mdrange Triad 109.9380
128 84934656 4 2d-mdrange Set 215.6007
128 84934656 4 2d-mdrange Copy 176.6714
128 84934656 4 2d-mdrange Scale 198.0523
128 84934656 4 2d-mdrange Add 219.3843
128 84934656 4 2d-mdrange Triad 220.4610
128 85184000 4 3d-mdrange Set 209.7324
128 85184000 4 3d-mdrange Copy 178.9293
128 85184000 4 3d-mdrange Scale 203.1485
128 85184000 4 3d-mdrange Add 215.9077
128 85184000 4 3d-mdrange Triad 226.5133
128 84934656 4 4d-mdrange Set 80.4248
128 84934656 4 4d-mdrange Copy 87.4903
128 84934656 4 4d-mdrange Scale 96.0090
128 84934656 4 4d-mdrange Add 94.2895
128 84934656 4 4d-mdrange Triad 93.2185
128 84934656 8 2d-mdrange Set 170.5635
128 84934656 8 2d-mdrange Copy 156.8037
128 84934656 8 2d-mdrange Scale 176.6608
128 84934656 8 2d-mdrange Add 190.2783
128 84934656 8 2d-mdrange Triad 194.8459
128 85184000 8 3d-mdrange Set 142.3661
128 85184000 8 3d-mdrange Copy 144.3134
128 85184000 8 3d-mdrange Scale 153.7090
128 85184000 8 3d-mdrange Add 174.8901
128 85184000 8 3d-mdrange Triad 176.9731
128 84934656 8 4d-mdrange Set 34.5401
128 84934656 8 4d-mdrange Copy 38.2567
128 84934656 8 4d-mdrange Scale 41.0749
128 84934656 8 4d-mdrange Add 39.3126
128 84934656 8 4d-mdrange Triad 41.7942
128 84934656 16 2d-mdrange Set 154.0829
128 84934656 16 2d-mdrange Copy 132.8056
128 84934656 16 2d-mdrange Scale 148.9309
128 84934656 16 2d-mdrange Add 160.5829
128 84934656 16 2d-mdrange Triad 165.4274
128 85184000 16 3d-mdrange Set 56.3377
128 85184000 16 3d-mdrange Copy 64.1037
128 85184000 16 3d-mdrange Scale 69.7727
128 85184000 16 3d-mdrange Add 75.5665
128 85184000 16 3d-mdrange Triad 72.4562
128 84934656 16 4d-mdrange Set 34.4453
128 84934656 16 4d-mdrange Copy 37.1730
128 84934656 16 4d-mdrange Scale 37.6614
128 84934656 16 4d-mdrange Add 40.4491
128 84934656 16 4d-mdrange Triad 36.2515
128 84934656 32 2d-mdrange Set 121.8216
128 84934656 32 2d-mdrange Copy 110.7805
128 84934656 32 2d-mdrange Scale 122.9889
128 84934656 32 2d-mdrange Add 132.4067
128 84934656 32 2d-mdrange Triad 134.4609
128 85184000 32 3d-mdrange Set 52.9013
128 85184000 32 3d-mdrange Copy 39.6155
128 85184000 32 3d-mdrange Scale 45.6161
128 85184000 32 3d-mdrange Add 41.4268
128 85184000 32 3d-mdrange Triad 40.2012
128 84934656 32 4d-mdrange Set 26.5478
128 84934656 32 4d-mdrange Copy 22.9906
128 84934656 32 4d-mdrange Scale 25.8216
128 84934656 32 4d-mdrange Add 27.6016
128 84934656 32 4d-mdrange Triad 25.0608
128 84934656 64 2d-mdrange Set 63.6456
128 84934656 64 2d-mdrange Copy 77.8695
128 84934656 64 2d-mdrange Scale 78.4681
128 84934656 64 2d-mdrange Add 82.5958
128 84934656 64 2d-mdrange Triad 81.8061
128 85184000 64 3d-mdrange Set 33.1610
128 85184000 64 3d-mdrange Copy 30.9655
128 85184000 64 3d-mdrange Scale 35.2277
128 85184000 64 3d-mdrange Add 35.6974
128 85184000 64 3d-mdrange Triad 35.2979
128 84934656 64 4d-mdrange Set 19.1802
128 84934656 64 4d-mdrange Copy 25.3938
128 84934656 64 4d-mdrange Scale 19.7000
128 84934656 64 4d-mdrange Add 29.0053
128 84934656 64 4d-mdrange Triad 30.5405
128 157351936 1 2d-mdrange Set 174.8519
128 157351936 1 2d-mdrange Copy 183.7162
128 157351936 1 2d-mdrange Scale 200.4458
128 157351936 1 2d-mdrange Add 218.0203
128 157351936 1 2d-mdrange Triad 223.7424
128 157464000 1 3d-mdrange Set 170.7106
128 157464000 1 3d-mdrange Copy 178.2037
128 157464000 1 3d-mdrange Scale 193.3046
128 157464000 1 3d-mdrange Add 211.5846
128 157464000 1 3d-mdrange Triad 215.7757
128 157351936 1 4d-mdrange Set 161.2524
128 157351936 1 4d-mdrange Copy 167.6961
128 157351936 1 4d-mdrange Scale 184.3680
128 157351936 1 4d-mdrange Add 204.9429
128 157351936 1 4d-mdrange Triad 210.2517
128 157351936 2 2d-mdrange Set 178.2850
128 157351936 2 2d-mdrange Copy 182.3199
128 157351936 2 2d-mdrange Scale 199.3287
128 157351936 2 2d-mdrange Add 219.5602
128 157351936 2 2d-mdrange Triad 223.6944
128 157464000 2 3d-mdrange Set 170.5142
128 157464000 2 3d-mdrange Copy 179.7246
128 157464000 2 3d-mdrange Scale 196.4575
128 157464000 2 3d-mdrange Add 214.1579
128 157464000 2 3d-mdrange Triad 217.4163
128 157351936 2 4d-mdrange Set 137.4871
128 157351936 2 4d-mdrange Copy 139.0139
128 157351936 2 4d-mdrange Scale 142.5495
128 157351936 2 4d-mdrange Add 158.7530
128 157351936 2 4d-mdrange Triad 159.9934
128 157351936 4 2d-mdrange Set 181.1427
128 157351936 4 2d-mdrange Copy 187.7297
128 157351936 4 2d-mdrange Scale 200.3565
128 157351936 4 2d-mdrange Add 219.0439
128 157351936 4 2d-mdrange Triad 221.5290
128 157464000 4 3d-mdrange Set 172.0531
128 157464000 4 3d-mdrange Copy 182.3502
128 157464000 4 3d-mdrange Scale 197.4354
128 157464000 4 3d-mdrange Add 216.9331
128 157464000 4 3d-mdrange Triad 220.0309
128 157351936 4 4d-mdrange Set 82.5276
128 157351936 4 4d-mdrange Copy 83.9218
128 157351936 4 4d-mdrange Scale 82.6974
128 157351936 4 4d-mdrange Add 91.7695
128 157351936 4 4d-mdrange Triad 87.1907
128 157351936 8 2d-mdrange Set 165.3473
128 157351936 8 2d-mdrange Copy 170.7666
128 157351936 8 2d-mdrange Scale 192.1550
128 157351936 8 2d-mdrange Add 213.4347
128 157351936 8 2d-mdrange Triad 213.8038
128 157464000 8 3d-mdrange Set 100.6981
128 157464000 8 3d-mdrange Copy 119.2180
128 157464000 8 3d-mdrange Scale 121.6214
128 157464000 8 3d-mdrange Add 116.4701
128 157464000 8 3d-mdrange Triad 115.6839
128 157351936 8 4d-mdrange Set 67.4678
128 157351936 8 4d-mdrange Copy 65.7447
128 157351936 8 4d-mdrange Scale 59.9385
128 157351936 8 4d-mdrange Add 63.6141
128 157351936 8 4d-mdrange Triad 60.7469
128 157351936 16 2d-mdrange Set 162.4920
128 157351936 16 2d-mdrange Copy 170.0780
128 157351936 16 2d-mdrange Scale 186.6623
128 157351936 16 2d-mdrange Add 202.5701
128 157351936 16 2d-mdrange Triad 204.8044
128 157464000 16 3d-mdrange Set 57.0289
128 157464000 16 3d-mdrange Copy 72.6553
128 157464000 16 3d-mdrange Scale 74.9276
128 157464000 16 3d-mdrange Add 79.3751
128 157464000 16 3d-mdrange Triad 79.7288
128 157351936 16 4d-mdrange Set 52.3389
128 157351936 16 4d-mdrange Copy 52.0616
128 157351936 16 4d-mdrange Scale 50.8832
128 157351936 16 4d-mdrange Add 50.1675
128 157351936 16 4d-mdrange Triad 48.5663
128 157351936 32 2d-mdrange Set 126.1128
128 157351936 32 2d-mdrange Copy 132.8624
128 157351936 32 2d-mdrange Scale 147.0004
128 157351936 32 2d-mdrange Add 158.5189
128 157351936 32 2d-mdrange Triad 159.7042
128 157464000 32 3d-mdrange Set 40.0553
128 157464000 32 3d-mdrange Copy 48.3690
128 157464000 32 3d-mdrange Scale 46.8142
128 157464000 32 3d-mdrange Add 53.3379
128 157464000 32 3d-mdrange Triad 49.4649
128 157351936 32 4d-mdrange Set 35.8646
128 157351936 32 4d-mdrange Copy 42.8655
128 157351936 32 4d-mdrange Scale 43.1644
128 157351936 32 4d-mdrange Add 44.7866
128 157351936 32 4d-mdrange Triad 42.5389
128 157351936 64 2d-mdrange Set 63.7905
128 157351936 64 2d-mdrange Copy 69.2905
128 157351936 64 2d-mdrange Scale 75.0746
128 157351936 64 2d-mdrange Add 80.6663
128 157351936 64 2d-mdrange Triad 81.7713
128 157464000 64 3d-mdrange Set 30.9948
128 157464000 64 3d-mdrange Copy 35.2307
128 157464000 64 3d-mdrange Scale 36.9665
128 157464000 64 3d-mdrange Add 46.7570
128 157464000 64 3d-mdrange Triad 44.2069
128 157351936 64 4d-mdrange Set 16.4593
128 157351936 64 4d-mdrange Copy 25.1351
128 157351936 64 4d-mdrange Scale 25.3541
128 157351936 64 4d-mdrange Add 29.1444
128 157351936 64 4d-mdrange Triad 28.9586
128 268435456 1 2d-mdrange Set 164.2311
128 268435456 1 2d-mdrange Copy 192.2717
128 268435456 1 2d-mdrange Scale 202.3692
128 268435456 1 2d-mdrange Add 225.0995
128 268435456 1 2d-mdrange Triad 227.0069
128 262144000 1 3d-mdrange Set 159.6621
128 262144000 1 3d-mdrange Copy 184.1404
128 262144000 1 3d-mdrange Scale 202.9781
128 262144000 1 3d-mdrange Add 219.3706
128 262144000 1 3d-mdrange Triad 221.6023
128 268435456 1 4d-mdrange Set 162.3095
128 268435456 1 4d-mdrange Copy 188.6077
128 268435456 1 4d-mdrange Scale 198.5965
128 268435456 1 4d-mdrange Add 219.4260
128 268435456 1 4d-mdrange Triad 222.0180
128 268435456 2 2d-mdrange Set 165.5677
128 268435456 2 2d-mdrange Copy 191.3572
128 268435456 2 2d-mdrange Scale 203.0629
128 268435456 2 2d-mdrange Add 223.2837
128 268435456 2 2d-mdrange Triad 225.1284
128 262144000 2 3d-mdrange Set 164.8899
128 262144000 2 3d-mdrange Copy 191.0927
128 262144000 2 3d-mdrange Scale 201.4198
128 262144000 2 3d-mdrange Add 222.3713
128 262144000 2 3d-mdrange Triad 224.7471
128 268435456 2 4d-mdrange Set 149.7096
128 268435456 2 4d-mdrange Copy 184.9216
128 268435456 2 4d-mdrange Scale 190.4824
128 268435456 2 4d-mdrange Add 205.0232
128 268435456 2 4d-mdrange Triad 198.1415
128 268435456 4 2d-mdrange Set 164.2654
128 268435456 4 2d-mdrange Copy 191.5729
128 268435456 4 2d-mdrange Scale 198.7032
128 268435456 4 2d-mdrange Add 223.4845
128 268435456 4 2d-mdrange Triad 221.7013
128 262144000 4 3d-mdrange Set 166.5514
128 262144000 4 3d-mdrange Copy 193.8435
128 262144000 4 3d-mdrange Scale 203.9928
128 262144000 4 3d-mdrange Add 224.6574
128 262144000 4 3d-mdrange Triad 226.5518
128 268435456 4 4d-mdrange Set 75.3642
128 268435456 4 4d-mdrange Copy 94.3032
128 268435456 4 4d-mdrange Scale 94.2197
128 268435456 4 4d-mdrange Add 97.9293
128 268435456 4 4d-mdrange Triad 99.3944
128 268435456 8 2d-mdrange Set 154.4212
128 268435456 8 2d-mdrange Copy 192.5822
128 268435456 8 2d-mdrange Scale 197.6832
128 268435456 8 2d-mdrange Add 219.5681
128 268435456 8 2d-mdrange Triad 222.4139
128 262144000 8 3d-mdrange Set 139.5301
128 262144000 8 3d-mdrange Copy 167.0770
128 262144000 8 3d-mdrange Scale 174.3656
