nt n policy kernel bw
64 65536 4d-openmp-simd Add 103.7783
64 65536 4d-openmp-simd Triad 100.9865
64 100000 5d-mdrange Set 35.2454
64 100000 5d-mdrange Copy 58.1438
64 100000 5d-mdrange Scale 58.1438
64 100000 5d-mdrange Add 84.8476
64 100000 5d-mdrange Triad 80.6668
64 331776 range Set 175.1374
64 331776 range Copy 330.4748
64 331776 range Scale 329.0205
64 331776 range Add 479.0413
64 331776 range Triad 481.0672
64 331776 2d-mdrange Set 140.2340
64 331776 2d-mdrange Copy 273.4042
64 331776 2d-mdrange Scale 260.2930
64 331776 2d-mdrange Add 366.6033
64 331776 2d-mdrange Triad 350.7918
64 262144 3d-mdrange Set 88.5771
64 262144 3d-mdrange Copy 161.4374
64 262144 3d-mdrange Scale 164.0836
64 262144 3d-mdrange Add 241.5054
64 262144 3d-mdrange Triad 246.1253
64 331776 4d-mdrange Set 61.5940
64 331776 4d-mdrange Copy 98.3259
64 331776 4d-mdrange Scale 98.5833
64 331776 4d-mdrange Add 150.0118
64 331776 4d-mdrange Triad 160.1268
64 331776 4d-mdrange-tiling Set 137.1967
64 331776 4d-mdrange-tiling Copy 265.7530
64 331776 4d-mdrange-tiling Scale 239.7659
64 331776 4d-mdrange-tiling Add 312.3578
64 331776 4d-mdrange-tiling Triad 285.7469
64 331776 4d-openmp Set 165.9502
64 331776 4d-openmp Copy 296.8913
64 331776 4d-openmp Scale 287.9063
64 331776 4d-openmp Add 382.5793
64 331776 4d-openmp Triad 382.5793
64 331776 4d-openmp-simd Set 165.2374
64 331776 4d-openmp-simd Copy 304.0156
64 331776 4d-openmp-simd Scale 287.9063
64 331776 4d-openmp-simd Add 382.5793
64 331776 4d-openmp-simd Triad 382.5793
64 248832 5d-mdrange Set 64.6317
64 248832 5d-mdrange Copy 113.7843
64 248832 5d-mdrange Scale 150.4085
64 248832 5d-mdrange Add 203.5921
64 248832 5d-mdrange Triad 207.0437
64 1048576 range Set 522.2317
64 1048576 range Copy 909.9260
64 1048576 range Scale 867.2189
64 1048576 range Add 1185.2781
64 1048576 range Triad 1185.3339
64 1048576 2d-mdrange Set 249.7130
64 1048576 2d-mdrange Copy 521.0801
64 1048576 2d-mdrange Scale 432.8264
64 1048576 2d-mdrange Add 584.9524
64 1048576 2d-mdrange Triad 571.9505
64 2097152 3d-mdrange Set 94.5744
64 2097152 3d-mdrange Copy 98.5107
64 2097152 3d-mdrange Scale 56.7491
64 2097152 3d-mdrange Add 51.1430
64 2097152 3d-mdrange Triad 52.2783
64 1048576 4d-mdrange Set 84.1098
64 1048576 4d-mdrange Copy 114.7725
64 1048576 4d-mdrange Scale 129.4279
64 1048576 4d-mdrange Add 156.8687
64 1048576 4d-mdrange Triad 160.7177
64 1048576 4d-mdrange-tiling Set 264.5581
64 1048576 4d-mdrange-tiling Copy 514.3861
64 1048576 4d-mdrange-tiling Scale 431.2798
64 1048576 4d-mdrange-tiling Add 496.3282
64 1048576 4d-mdrange-tiling Triad 454.3798
64 1048576 4d-openmp Set 422.9195
64 1048576 4d-openmp Copy 656.3342
64 1048576 4d-openmp Scale 609.6815
64 1048576 4d-openmp Add 719.2290
64 1048576 4d-openmp Triad 719.2290
64 1048576 4d-openmp-simd Set 421.4322
64 1048576 4d-openmp-simd Copy 656.3342
64 1048576 4d-openmp-simd Scale 623.9435
64 1048576 4d-openmp-simd Add 738.3905
64 1048576 4d-openmp-simd Triad 709.3160
64 1048576 5d-mdrange Set 93.3977
64 1048576 5d-mdrange Copy 185.7839
64 1048576 5d-mdrange Scale 218.7781
64 1048576 5d-mdrange Add 275.4819
64 1048576 5d-mdrange Triad 288.9568
64 5308416 range Set 1216.0971
64 5308416 range Copy 1495.8288
64 5308416 range Scale 1520.1377
64 5308416 range Add 1650.8194
64 5308416 range Triad 1641.9263
64 5308416 2d-mdrange Set 557.8484
64 5308416 2d-mdrange Copy 797.9656
64 5308416 2d-mdrange Scale 760.0689
64 5308416 2d-mdrange Add 972.3709
64 5308416 2d-mdrange Triad 903.4961
64 5832000 3d-mdrange Set 171.2015
64 5832000 3d-mdrange Copy 205.2315
64 5832000 3d-mdrange Scale 197.2332
64 5832000 3d-mdrange Add 296.7253
64 5832000 3d-mdrange Triad 286.0933
64 5308416 4d-mdrange Set 134.5551
64 5308416 4d-mdrange Copy 192.8492
64 5308416 4d-mdrange Scale 155.5919
64 5308416 4d-mdrange Add 174.1609
64 5308416 4d-mdrange Triad 202.4822
64 5308416 4d-mdrange-tiling Set 482.5833
64 5308416 4d-mdrange-tiling Copy 600.5463
64 5308416 4d-mdrange-tiling Scale 625.8910
64 5308416 4d-mdrange-tiling Add 683.4614
64 5308416 4d-mdrange-tiling Triad 584.1073
64 5308416 4d-openmp Set 898.1521
64 5308416 4d-openmp Copy 1158.2051
64 5308416 4d-openmp Scale 1114.6719
64 5308416 4d-openmp Add 1448.9024
64 5308416 4d-openmp Triad 1346.2459
64 5308416 4d-openmp-simd Set 890.2817
64 5308416 4d-openmp-simd Copy 1129.1649
64 5308416 4d-openmp-simd Scale 1212.4689
64 5308416 4d-openmp-simd Add 1446.5991
64 5308416 4d-openmp-simd Triad 1346.2459
64 3200000 5d-mdrange Set 98.1904
64 3200000 5d-mdrange Copy 275.2866
64 3200000 5d-mdrange Scale 366.7280
64 3200000 5d-mdrange Add 453.2712
64 3200000 5d-mdrange Triad 435.3248
64 16777216 range Set 309.7099
64 16777216 range Copy 281.8643
64 16777216 range Scale 247.0910
64 16777216 range Add 171.1722
64 16777216 range Triad 155.7587
64 16777216 2d-mdrange Set 54.4097
64 16777216 2d-mdrange Copy 46.6631
64 16777216 2d-mdrange Scale 54.9833
64 16777216 2d-mdrange Add 60.1964
64 16777216 2d-mdrange Triad 63.7404
64 16777216 3d-mdrange Set 34.4492
64 16777216 3d-mdrange Copy 41.3836
64 16777216 3d-mdrange Scale 44.6467
64 16777216 3d-mdrange Add 48.8610
64 16777216 3d-mdrange Triad 49.4485
64 16777216 4d-mdrange Set 32.6074
64 16777216 4d-mdrange Copy 39.7376
64 16777216 4d-mdrange Scale 43.4338
64 16777216 4d-mdrange Add 47.3602
64 16777216 4d-mdrange Triad 45.8080
64 16777216 4d-mdrange-tiling Set 56.1193
64 16777216 4d-mdrange-tiling Copy 52.2591
64 16777216 4d-mdrange-tiling Scale 60.4362
64 16777216 4d-mdrange-tiling Add 65.2554
64 16777216 4d-mdrange-tiling Triad 67.9544
64 16777216 4d-openmp Set 287.1711
64 16777216 4d-openmp Copy 292.0151
64 16777216 4d-openmp Scale 245.4029
64 16777216 4d-openmp Add 167.2688
64 16777216 4d-openmp Triad 154.7387
64 16777216 4d-openmp-simd Set 305.3304
64 16777216 4d-openmp-simd Copy 299.5714
64 16777216 4d-openmp-simd Scale 243.3981
64 16777216 4d-openmp-simd Add 163.3818
64 16777216 4d-openmp-simd Triad 152.5199
64 17210368 5d-mdrange Set 43.0044
64 17210368 5d-mdrange Copy 58.1087
64 17210368 5d-mdrange Scale 46.8247
64 17210368 5d-mdrange Add 38.6810
64 17210368 5d-mdrange Triad 36.2617
64 40960000 range Set 111.0111
64 40960000 range Copy 90.5293
64 40960000 range Scale 101.8456
64 40960000 range Add 109.8836
64 40960000 range Triad 113.8642
64 40960000 2d-mdrange Set 96.2336
64 40960000 2d-mdrange Copy 86.4286
64 40960000 2d-mdrange Scale 92.0822
64 40960000 2d-mdrange Add 99.1891
64 40960000 2d-mdrange Triad 99.2639
64 46656000 3d-mdrange Set 46.0003
64 46656000 3d-mdrange Copy 46.8543
64 46656000 3d-mdrange Scale 57.4129
64 46656000 3d-mdrange Add 64.8437
64 46656000 3d-mdrange Triad 61.9156
64 40960000 4d-mdrange Set 39.5907
64 40960000 4d-mdrange Copy 39.4360
64 40960000 4d-mdrange Scale 41.4753
64 40960000 4d-mdrange Add 45.3754
64 40960000 4d-mdrange Triad 45.3497
64 40960000 4d-mdrange-tiling Set 91.3098
64 40960000 4d-mdrange-tiling Copy 84.9028
64 40960000 4d-mdrange-tiling Scale 90.8440
64 40960000 4d-mdrange-tiling Add 97.4529
64 40960000 4d-mdrange-tiling Triad 98.2591
64 40960000 4d-openmp Set 112.4155
64 40960000 4d-openmp Copy 90.1224
64 40960000 4d-openmp Scale 102.0406
64 40960000 4d-openmp Add 109.4836
64 40960000 4d-openmp Triad 113.4411
64 40960000 4d-openmp-simd Set 112.3778
64 40960000 4d-openmp-simd Copy 89.9298
64 40960000 4d-openmp-simd Scale 101.0135
64 40960000 4d-openmp-simd Add 109.4444
64 40960000 4d-openmp-simd Triad 113.2003
64 33554432 5d-mdrange Set 29.8117
64 33554432 5d-mdrange Copy 40.1809
64 33554432 5d-mdrange Scale 47.6486
64 33554432 5d-mdrange Add 53.2845
64 33554432 5d-mdrange Triad 51.0934
64 84934656 range Set 89.6810
64 84934656 range Copy 94.8810
64 84934656 range Scale 102.5683
64 84934656 range Add 112.4611
64 84934656 range Triad 114.2502
64 84934656 2d-mdrange Set 78.0056
64 84934656 2d-mdrange Copy 93.2392
64 84934656 2d-mdrange Scale 92.8987
64 84934656 2d-mdrange Add 109.2750
64 84934656 2d-mdrange Triad 108.3215
64 85184000 3d-mdrange Set 42.2921
64 85184000 3d-mdrange Copy 47.6852
64 85184000 3d-mdrange Scale 50.2085
64 85184000 3d-mdrange Add 56.1853
64 85184000 3d-mdrange Triad 55.0484
64 84934656 4d-mdrange Set 34.6656
64 84934656 4d-mdrange Copy 50.8457
64 84934656 4d-mdrange Scale 48.8501
64 84934656 4d-mdrange Add 56.7019
64 84934656 4d-mdrange Triad 52.9372
64 84934656 4d-mdrange-tiling Set 79.4861
64 84934656 4d-mdrange-tiling Copy 93.0400
64 84934656 4d-mdrange-tiling Scale 96.7695
64 84934656 4d-mdrange-tiling Add 106.8922
64 84934656 4d-mdrange-tiling Triad 106.5064
64 84934656 4d-openmp Set 91.3122
64 84934656 4d-openmp Copy 95.6548
64 84934656 4d-openmp Scale 103.3435
64 84934656 4d-openmp Add 113.2620
64 84934656 4d-openmp Triad 114.8870
64 84934656 4d-openmp-simd Set 90.9375
64 84934656 4d-openmp-simd Copy 95.4166
64 84934656 4d-openmp-simd Scale 102.8987
64 84934656 4d-openmp-simd Add 113.1996
64 84934656 4d-openmp-simd Triad 114.7614
64 102400000 5d-mdrange Set 36.7619
64 102400000 5d-mdrange Copy 43.0735
64 102400000 5d-mdrange Scale 46.4448
64 102400000 5d-mdrange Add 48.8463
64 102400000 5d-mdrange Triad 48.6984
64 157351936 range Set 83.1646
64 157351936 range Copy 99.1917
64 157351936 range Scale 103.3796
64 157351936 range Add 114.6494
64 157351936 range Triad 115.5624
64 157351936 2d-mdrange Set 77.4689
64 157351936 2d-mdrange Copy 95.5598
64 157351936 2d-mdrange Scale 99.0110
64 157351936 2d-mdrange Add 111.5975
64 157351936 2d-mdrange Triad 112.7040
64 157464000 3d-mdrange Set 36.5110
64 157464000 3d-mdrange Copy 43.4822
64 157464000 3d-mdrange Scale 45.4370
64 157464000 3d-mdrange Add 49.4277
64 157464000 3d-mdrange Triad 50.7633
64 157351936 4d-mdrange Set 34.8420
64 157351936 4d-mdrange Copy 49.3609
64 157351936 4d-mdrange Scale 45.2107
64 157351936 4d-mdrange Add 65.0203
64 157351936 4d-mdrange Triad 54.2832
64 157351936 4d-mdrange-tiling Set 80.6457
64 157351936 4d-mdrange-tiling Copy 96.9476
64 157351936 4d-mdrange-tiling Scale 102.3258
64 157351936 4d-mdrange-tiling Add 112.5859
64 157351936 4d-mdrange-tiling Triad 113.3311
64 157351936 4d-openmp Set 83.4533
64 157351936 4d-openmp Copy 99.0072
64 157351936 4d-openmp Scale 103.4054
64 157351936 4d-openmp Add 114.2903
64 157351936 4d-openmp Triad 115.2987
64 157351936 4d-openmp-simd Set 83.7239
64 157351936 4d-openmp-simd Copy 98.9961
64 157351936 4d-openmp-simd Scale 103.2310
64 157351936 4d-openmp-simd Add 114.0665
64 157351936 4d-openmp-simd Triad 114.9734
64 164916224 5d-mdrange Set 34.1148
64 164916224 5d-mdrange Copy 39.5976
64 164916224 5d-mdrange Scale 41.0426
64 164916224 5d-mdrange Add 43.1513
64 164916224 5d-mdrange Triad 43.3691
64 268435456 range Set 80.1178
64 268435456 range Copy 101.2299
64 268435456 range Scale 103.7874
64 268435456 range Add 115.2906
64 268435456 range Triad 115.8901
64 268435456 2d-mdrange Set 79.3683
64 268435456 2d-mdrange Copy 99.1966
64 268435456 2d-mdrange Scale 101.5844
64 268435456 2d-mdrange Add 112.8269
64 268435456 2d-mdrange Triad 113.0311
64 262144000 3d-mdrange Set 34.5569
64 262144000 3d-mdrange Copy 47.9863
64 262144000 3d-mdrange Scale 52.8888
64 262144000 3d-mdrange Add 57.7260
64 262144000 3d-mdrange Triad 59.6559
64 268435456 4d-mdrange Set 31.0482
64 268435456 4d-mdrange Copy 42.3189
64 268435456 4d-mdrange Scale 42.3099
64 268435456 4d-mdrange Add 46.4393
64 268435456 4d-mdrange Triad 48.4290
64 268435456 4d-mdrange-tiling Set 78.6817
64 268435456 4d-mdrange-tiling Copy 99.5534
64 268435456 4d-mdrange-tiling Scale 100.7781
64 268435456 4d-mdrange-tiling Add 114.0210
64 268435456 4d-mdrange-tiling Triad 114.0575
64 268435456 4d-openmp Set 80.5286
64 268435456 4d-openmp Copy 101.0720
64 268435456 4d-openmp Scale 103.5756
64 268435456 4d-openmp Add 115.0082
64 268435456 4d-openmp Triad 115.5791
64 268435456 4d-openmp-simd Set 80.3958
64 268435456 4d-openmp-simd Copy 101.0080
64 268435456 4d-openmp-simd Scale 103.6016
64 268435456 4d-openmp-simd Add 114.9675
64 268435456 4d-openmp-simd Triad 115.4314
64 254803968 5d-mdrange Set 30.8842
64 254803968 5d-mdrange Copy 38.8445
64 254803968 5d-mdrange Scale 38.0097
64 254803968 5d-mdrange Add 40.8392
64 254803968 5d-mdrange Triad 43.3456
64 429981696 range Set 78.5415
64 429981696 range Copy 102.0634
64 429981696 range Scale 103.5829
64 429981696 range Add 115.4159
64 429981696 range Triad 115.8431
64 429981696 2d-mdrange Set 78.1952
64 429981696 2d-mdrange Copy 101.3020
64 429981696 2d-mdrange Scale 102.6817
64 429981696 2d-mdrange Add 114.5938
64 429981696 2d-mdrange Triad 115.0793
64 438976000 3d-mdrange Set 34.3897
64 438976000 3d-mdrange Copy 45.5955
64 438976000 3d-mdrange Scale 45.8902
64 438976000 3d-mdrange Add 51.4132
64 438976000 3d-mdrange Triad 52.2516
64 429981696 4d-mdrange Set 30.9201
64 429981696 4d-mdrange Copy 41.4135
64 429981696 4d-mdrange Scale 40.2520
64 429981696 4d-mdrange Add 46.6000
64 429981696 4d-mdrange Triad 48.5015
64 429981696 4d-mdrange-tiling Set 76.8797
64 429981696 4d-mdrange-tiling Copy 100.2107
64 429981696 4d-mdrange-tiling Scale 101.6645
64 429981696 4d-mdrange-tiling Add 114.2808
64 429981696 4d-mdrange-tiling Triad 113.9365
64 429981696 4d-openmp Set 78.9510
64 429981696 4d-openmp Copy 101.8832
64 429981696 4d-openmp Scale 103.4893
64 429981696 4d-openmp Add 114.9464
64 429981696 4d-openmp Triad 115.2730
64 429981696 4d-openmp-simd Set 78.9423
64 429981696 4d-openmp-simd Copy 101.9639
64 429981696 4d-openmp-simd Scale 103.6264
64 429981696 4d-openmp-simd Add 115.0155
64 429981696 4d-openmp-simd Triad 115.4147
64 380204032 5d-mdrange Set 32.5244
64 380204032 5d-mdrange Copy 39.7234
64 380204032 5d-mdrange Scale 40.1129
64 380204032 5d-mdrange Add 44.0402
64 380204032 5d-mdrange Triad 45.6284
64 655360000 range Set 77.7303
64 655360000 range Copy 102.5299
64 655360000 range Scale 103.7523
64 655360000 range Add 115.5637
64 655360000 range Triad 115.7952
64 655360000 2d-mdrange Set 77.5127
64 655360000 2d-mdrange Copy 101.9375
64 655360000 2d-mdrange Scale 102.4602
64 655360000 2d-mdrange Add 114.7655
64 655360000 2d-mdrange Triad 114.1405
64 636056000 3d-mdrange Set 32.8725
64 636056000 3d-mdrange Copy 44.9517
64 636056000 3d-mdrange Scale 48.1564
64 636056000 3d-mdrange Add 52.6288
64 636056000 3d-mdrange Triad 54.1492
64 655360000 4d-mdrange Set 29.1322
64 655360000 4d-mdrange Copy 42.1160
64 655360000 4d-mdrange Scale 42.5132
64 655360000 4d-mdrange Add 44.8359
64 655360000 4d-mdrange Triad 46.8098
64 655360000 4d-mdrange-tiling Set 77.2442
64 655360000 4d-mdrange-tiling Copy 101.3853
64 655360000 4d-mdrange-tiling Scale 101.6155
64 655360000 4d-mdrange-tiling Add 114.7155
64 655360000 4d-mdrange-tiling Triad 113.6139
64 655360000 4d-openmp Set 78.0768
64 655360000 4d-openmp Copy 102.5588
64 655360000 4d-openmp Scale 103.5937
64 655360000 4d-openmp Add 115.1838
64 655360000 4d-openmp Triad 115.4105
64 655360000 4d-openmp-simd Set 78.0993
64 655360000 4d-openmp-simd Copy 102.5355
64 655360000 4d-openmp-simd Scale 103.7004
64 655360000 4d-openmp-simd Add 115.2273
64 655360000 4d-openmp-simd Triad 115.5160
64 656356768 5d-mdrange Set 31.0277
64 656356768 5d-mdrange Copy 43.1475
64 656356768 5d-mdrange Scale 42.2196
64 656356768 5d-mdrange Add 46.5478
64 656356768 5d-mdrange Triad 48.3308
64 1358954496 range Set 76.8758
64 1358954496 range Copy 103.1242
64 1358954496 range Scale 103.7619
64 1358954496 range Add 115.4835
64 1358954496 range Triad 115.6280
64 1358954496 2d-mdrange Set 76.2025
64 1358954496 2d-mdrange Copy 101.9762
64 1358954496 2d-mdrange Scale 102.2643
64 1358954496 2d-mdrange Add 114.4824
64 1358954496 2d-mdrange Triad 114.6616
64 1331000000 3d-mdrange Set 33.0006
64 1331000000 3d-mdrange Copy 46.5701
64 1331000000 3d-mdrange Scale 44.6032
64 1331000000 3d-mdrange Add 49.0672
64 1331000000 3d-mdrange Triad 51.0379
64 1358954496 4d-mdrange Set 29.5247
64 1358954496 4d-mdrange Copy 41.8775
64 1358954496 4d-mdrange Scale 41.7577
64 1358954496 4d-mdrange Add 46.5912
64 1358954496 4d-mdrange Triad 48.3072
64 1358954496 4d-mdrange-tiling Set 76.3987
64 1358954496 4d-mdrange-tiling Copy 102.2473
64 1358954496 4d-mdrange-tiling Scale 102.9198
64 1358954496 4d-mdrange-tiling Add 114.5782
64 1358954496 4d-mdrange-tiling Triad 114.1738
64 1358954496 4d-openmp Set 77.1217
64 1358954496 4d-openmp Copy 103.1115
64 1358954496 4d-openmp Scale 103.6512
64 1358954496 4d-openmp Add 115.5802
64 1358954496 4d-openmp Triad 115.6446
64 1358954496 4d-openmp-simd Set 77.1228
64 1358954496 4d-openmp-simd Copy 103.0979
64 1358954496 4d-openmp-simd Scale 103.6807
64 1358954496 4d-openmp-simd Add 115.7088
64 1358954496 4d-openmp-simd Triad 115.7487
64 1453933568 5d-mdrange Set 32.2081
64 1453933568 5d-mdrange Copy 40.9056
64 1453933568 5d-mdrange Scale 40.9110
64 1453933568 5d-mdrange Add 45.1701
64 1453933568 5d-mdrange Triad 46.7848
128 256 range Set 0.0585
128 256 range Copy 0.1141
128 256 range Scale 0.1185
128 256 range Add 0.1803
128 256 range Triad 0.1781
128 256 2d-mdrange Set 0.0619
128 256 2d-mdrange Copy 0.1187
128 256 2d-mdrange Scale 0.1202
128 256 2d-mdrange Add 0.1833
128 256 2d-mdrange Triad 0.1806
128 512 3d-mdrange Set 0.1187
128 512 3d-mdrange Copy 0.2404
128 512 3d-mdrange Scale 0.2404
128 512 3d-mdrange Add 0.3712
128 512 3d-mdrange Triad 0.3712
128 256 4d-mdrange Set 0.0594
128 256 4d-mdrange Copy 0.1219
128 256 4d-mdrange Scale 0.1171
128 256 4d-mdrange Add 0.1829
128 256 4d-mdrange Triad 0.1803
128 256 4d-mdrange-tiling Set 0.0585
128 256 4d-mdrange-tiling Copy 0.1204
128 256 4d-mdrange-tiling Scale 0.1171
128 256 4d-mdrange-tiling Add 0.1806
128 256 4d-mdrange-tiling Triad 0.1781
128 256 4d-openmp Set 0.0619
128 256 4d-openmp Copy 0.1253
128 256 4d-openmp Scale 0.1237
128 256 4d-openmp Add 0.1856
128 256 4d-openmp Triad 0.1884
128 256 4d-openmp-simd Set 0.0636
128 256 4d-openmp-simd Copy 0.1256
128 256 4d-openmp-simd Scale 0.1256
128 256 4d-openmp-simd Add 0.1908
128 256 4d-openmp-simd Triad 0.1908
128 1024 5d-mdrange Set 0.2408
128 1024 5d-mdrange Copy 0.4817
128 1024 5d-mdrange Scale 0.4749
128 1024 5d-mdrange Add 0.7316
128 1024 5d-mdrange Triad 0.7424
128 4096 range Set 0.9498
128 4096 range Copy 1.8729
128 4096 range Scale 1.8995
128 4096 range Add 2.8902
128 4096 range Triad 2.8903
128 4096 2d-mdrange Set 0.9478
128 4096 2d-mdrange Copy 1.9268
128 4096 2d-mdrange Scale 1.8995
128 4096 2d-mdrange Add 2.8435
128 4096 2d-mdrange Triad 2.8095
128 4096 3d-mdrange Set 0.9236
128 4096 3d-mdrange Copy 1.8767
128 4096 3d-mdrange Scale 1.8256
128 4096 3d-mdrange Add 2.8095
128 4096 3d-mdrange Triad 2.8095
128 4096 4d-mdrange Set 0.9218
128 4096 4d-mdrange Copy 1.9228
128 4096 4d-mdrange Scale 1.9268
128 4096 4d-mdrange Add 2.7707
128 4096 4d-mdrange Triad 2.7708
128 4096 4d-mdrange-tiling Set 0.9634
128 4096 4d-mdrange-tiling Copy 1.8956
128 4096 4d-mdrange-tiling Scale 1.8995
128 4096 4d-mdrange-tiling Add 2.8492
