nt n factor policy kernel bw
32 5308416 1 4d-mdrange Add 1172.4720
32 5308416 1 4d-mdrange Triad 1211.3794
32 5308416 2 2d-mdrange Set 510.7254
32 5308416 2 2d-mdrange Copy 1008.7251
32 5308416 2 2d-mdrange Scale 1007.2896
32 5308416 2 2d-mdrange Add 1217.1660
32 5308416 2 2d-mdrange Triad 1215.3199
32 5832000 2 3d-mdrange Set 527.4845
32 5832000 2 3d-mdrange Copy 1044.4477
32 5832000 2 3d-mdrange Scale 1040.4880
32 5832000 2 3d-mdrange Add 1223.0582
32 5832000 2 3d-mdrange Triad 1235.3642
32 5308416 2 4d-mdrange Set 559.8857
32 5308416 2 4d-mdrange Copy 1002.5219
32 5308416 2 4d-mdrange Scale 1010.0447
32 5308416 2 4d-mdrange Add 1133.1571
32 5308416 2 4d-mdrange Triad 1220.6646
32 5308416 4 2d-mdrange Set 473.4373
32 5308416 4 2d-mdrange Copy 935.9191
32 5308416 4 2d-mdrange Scale 938.4941
32 5308416 4 2d-mdrange Add 1206.9039
32 5308416 4 2d-mdrange Triad 1234.5034
32 5832000 4 3d-mdrange Set 485.0854
32 5832000 4 3d-mdrange Copy 962.7734
32 5832000 4 3d-mdrange Scale 958.6094
32 5832000 4 3d-mdrange Add 1195.7865
32 5832000 4 3d-mdrange Triad 1255.8703
32 5308416 4 4d-mdrange Set 630.9215
32 5308416 4 4d-mdrange Copy 997.2251
32 5308416 4 4d-mdrange Scale 1031.2610
32 5308416 4 4d-mdrange Add 1103.0379
32 5308416 4 4d-mdrange Triad 1246.7045
32 5308416 8 2d-mdrange Set 472.7469
32 5308416 8 2d-mdrange Copy 934.7860
32 5308416 8 2d-mdrange Scale 933.0300
32 5308416 8 2d-mdrange Add 1209.3097
32 5308416 8 2d-mdrange Triad 1245.9730
32 5832000 8 3d-mdrange Set 438.4097
32 5832000 8 3d-mdrange Copy 670.7255
32 5832000 8 3d-mdrange Scale 682.1501
32 5832000 8 3d-mdrange Add 782.5081
32 5832000 8 3d-mdrange Triad 1251.4910
32 5308416 8 4d-mdrange Set 344.6716
32 5308416 8 4d-mdrange Copy 555.4516
32 5308416 8 4d-mdrange Scale 572.8764
32 5308416 8 4d-mdrange Add 704.0690
32 5308416 8 4d-mdrange Triad 1237.5012
32 5308416 16 2d-mdrange Set 466.5663
32 5308416 16 2d-mdrange Copy 724.2658
32 5308416 16 2d-mdrange Scale 726.0551
32 5308416 16 2d-mdrange Add 842.6001
32 5308416 16 2d-mdrange Triad 1263.7707
32 5832000 16 3d-mdrange Set 207.1565
32 5832000 16 3d-mdrange Copy 320.9002
32 5832000 16 3d-mdrange Scale 332.0688
32 5832000 16 3d-mdrange Add 391.8126
32 5832000 16 3d-mdrange Triad 1253.0707
32 5308416 16 4d-mdrange Set 202.4847
32 5308416 16 4d-mdrange Copy 311.0111
32 5308416 16 4d-mdrange Scale 313.9786
32 5308416 16 4d-mdrange Add 382.0573
32 5308416 16 4d-mdrange Triad 1231.7701
32 5308416 32 2d-mdrange Set 284.9927
32 5308416 32 2d-mdrange Copy 437.8256
32 5308416 32 2d-mdrange Scale 437.8278
32 5308416 32 2d-mdrange Add 508.3452
32 5308416 32 2d-mdrange Triad 1274.7720
32 5832000 32 3d-mdrange Set 187.2599
32 5832000 32 3d-mdrange Copy 284.5642
32 5832000 32 3d-mdrange Scale 295.1585
32 5832000 32 3d-mdrange Add 352.1978
32 5832000 32 3d-mdrange Triad 1259.4866
32 5308416 32 4d-mdrange Set 184.1753
32 5308416 32 4d-mdrange Copy 282.6426
32 5308416 32 4d-mdrange Scale 287.0947
32 5308416 32 4d-mdrange Add 333.6764
32 5308416 32 4d-mdrange Triad 1219.3794
32 5308416 64 2d-mdrange Set 255.1801
32 5308416 64 2d-mdrange Copy 360.8528
32 5308416 64 2d-mdrange Scale 360.1200
32 5308416 64 2d-mdrange Add 419.7178
32 5308416 64 2d-mdrange Triad 1268.9314
32 5832000 64 3d-mdrange Set 305.6984
32 5832000 64 3d-mdrange Copy 473.0862
32 5832000 64 3d-mdrange Scale 460.1841
32 5832000 64 3d-mdrange Add 561.5522
32 5832000 64 3d-mdrange Triad 1259.8266
32 16777216 1 2d-mdrange Set 522.4289
32 16777216 1 2d-mdrange Copy 1039.6376
32 16777216 1 2d-mdrange Scale 1040.7218
32 16777216 1 2d-mdrange Add 1335.9783
32 16777216 1 2d-mdrange Triad 1338.5543
32 16777216 1 3d-mdrange Set 514.9307
32 16777216 1 3d-mdrange Copy 1026.5532
32 16777216 1 3d-mdrange Scale 1025.3416
32 16777216 1 3d-mdrange Add 1329.2306
32 16777216 1 3d-mdrange Triad 1339.8014
32 16777216 1 4d-mdrange Set 625.9834
32 16777216 1 4d-mdrange Copy 1165.8890
32 16777216 1 4d-mdrange Scale 1164.8216
32 16777216 1 4d-mdrange Add 1313.4050
32 16777216 1 4d-mdrange Triad 1263.2177
32 16777216 2 2d-mdrange Set 586.5621
32 16777216 2 2d-mdrange Copy 1168.3196
32 16777216 2 2d-mdrange Scale 1167.4609
32 16777216 2 2d-mdrange Add 1326.5156
32 16777216 2 2d-mdrange Triad 1334.6499
32 16777216 2 3d-mdrange Set 514.4373
32 16777216 2 3d-mdrange Copy 1026.1216
32 16777216 2 3d-mdrange Scale 1025.5375
32 16777216 2 3d-mdrange Add 1318.4798
32 16777216 2 3d-mdrange Triad 1338.9994
32 16777216 2 4d-mdrange Set 627.0069
32 16777216 2 4d-mdrange Copy 1150.4935
32 16777216 2 4d-mdrange Scale 1141.3460
32 16777216 2 4d-mdrange Add 1292.9504
32 16777216 2 4d-mdrange Triad 1306.5859
32 16777216 4 2d-mdrange Set 558.5377
32 16777216 4 2d-mdrange Copy 1112.3539
32 16777216 4 2d-mdrange Scale 1113.2811
32 16777216 4 2d-mdrange Add 1328.4018
32 16777216 4 2d-mdrange Triad 1343.7809
32 16777216 4 3d-mdrange Set 514.0827
32 16777216 4 3d-mdrange Copy 1025.1458
32 16777216 4 3d-mdrange Scale 1023.9688
32 16777216 4 3d-mdrange Add 1315.7655
32 16777216 4 3d-mdrange Triad 1338.5543
32 16777216 4 4d-mdrange Set 626.6849
32 16777216 4 4d-mdrange Copy 1128.8239
32 16777216 4 4d-mdrange Scale 1105.0274
32 16777216 4 4d-mdrange Add 1146.8268
32 16777216 4 4d-mdrange Triad 1338.5988
32 16777216 8 2d-mdrange Set 551.4943
32 16777216 8 2d-mdrange Copy 1097.3928
32 16777216 8 2d-mdrange Scale 1096.6307
32 16777216 8 2d-mdrange Add 1323.0286
32 16777216 8 2d-mdrange Triad 1346.4320
32 16777216 8 3d-mdrange Set 418.0821
32 16777216 8 3d-mdrange Copy 637.3823
32 16777216 8 3d-mdrange Scale 662.7840
32 16777216 8 3d-mdrange Add 759.5324
32 16777216 8 3d-mdrange Triad 1345.8964
32 16777216 8 4d-mdrange Set 378.3104
32 16777216 8 4d-mdrange Copy 609.6884
32 16777216 8 4d-mdrange Scale 654.3344
32 16777216 8 4d-mdrange Add 558.1521
32 16777216 8 4d-mdrange Triad 1337.9316
32 16777216 16 2d-mdrange Set 577.7253
32 16777216 16 2d-mdrange Copy 887.4134
32 16777216 16 2d-mdrange Scale 887.3547
32 16777216 16 2d-mdrange Add 1011.0259
32 16777216 16 2d-mdrange Triad 1347.1528
32 16777216 16 3d-mdrange Set 224.9394
32 16777216 16 3d-mdrange Copy 349.6323
32 16777216 16 3d-mdrange Scale 357.2071
32 16777216 16 3d-mdrange Add 348.7996
32 16777216 16 3d-mdrange Triad 1347.3376
32 16777216 16 4d-mdrange Set 196.0316
32 16777216 16 4d-mdrange Copy 263.7987
32 16777216 16 4d-mdrange Scale 264.1049
32 16777216 16 4d-mdrange Add 255.1538
32 16777216 16 4d-mdrange Triad 1336.9099
32 16777216 32 2d-mdrange Set 292.7495
32 16777216 32 2d-mdrange Copy 439.3278
32 16777216 32 2d-mdrange Scale 439.6876
32 16777216 32 2d-mdrange Add 503.8550
32 16777216 32 2d-mdrange Triad 1349.3197
32 16777216 32 3d-mdrange Set 216.5766
32 16777216 32 3d-mdrange Copy 297.2918
32 16777216 32 3d-mdrange Scale 299.1804
32 16777216 32 3d-mdrange Add 291.2842
32 16777216 32 3d-mdrange Triad 1349.7268
32 16777216 32 4d-mdrange Set 180.9340
32 16777216 32 4d-mdrange Copy 250.1432
32 16777216 32 4d-mdrange Scale 250.8961
32 16777216 32 4d-mdrange Add 247.0492
32 16777216 32 4d-mdrange Triad 1337.5760
32 16777216 64 2d-mdrange Set 260.3829
32 16777216 64 2d-mdrange Copy 368.8136
32 16777216 64 2d-mdrange Scale 368.9099
32 16777216 64 2d-mdrange Add 426.3967
32 16777216 64 2d-mdrange Triad 1357.0048
32 16777216 64 3d-mdrange Set 342.9153
32 16777216 64 3d-mdrange Copy 477.7681
32 16777216 64 3d-mdrange Scale 476.7076
32 16777216 64 3d-mdrange Add 484.8293
32 16777216 64 3d-mdrange Triad 1347.1077
32 40960000 1 2d-mdrange Set 528.1558
32 40960000 1 2d-mdrange Copy 1054.8137
32 40960000 1 2d-mdrange Scale 1054.5591
32 40960000 1 2d-mdrange Add 1372.3763
32 40960000 1 2d-mdrange Triad 1375.3524
32 46656000 1 3d-mdrange Set 561.3984
32 46656000 1 3d-mdrange Copy 1121.9531
32 46656000 1 3d-mdrange Scale 1121.3801
32 46656000 1 3d-mdrange Add 1367.1671
32 46656000 1 3d-mdrange Triad 1367.3490
32 40960000 1 4d-mdrange Set 726.7050
32 40960000 1 4d-mdrange Copy 1295.9898
32 40960000 1 4d-mdrange Scale 1301.2908
32 40960000 1 4d-mdrange Add 1311.6556
32 40960000 1 4d-mdrange Triad 1317.3154
32 40960000 2 2d-mdrange Set 580.3817
32 40960000 2 2d-mdrange Copy 1158.9569
32 40960000 2 2d-mdrange Scale 1158.7540
32 40960000 2 2d-mdrange Add 1368.1951
32 40960000 2 2d-mdrange Triad 1370.2739
32 46656000 2 3d-mdrange Set 581.1623
32 46656000 2 3d-mdrange Copy 1160.7161
32 46656000 2 3d-mdrange Scale 1160.6259
32 46656000 2 3d-mdrange Add 1357.4366
32 46656000 2 3d-mdrange Triad 1369.7928
32 40960000 2 4d-mdrange Set 683.0737
32 40960000 2 4d-mdrange Copy 1216.7978
32 40960000 2 4d-mdrange Scale 1216.6645
32 40960000 2 4d-mdrange Add 1317.5802
32 40960000 2 4d-mdrange Triad 1315.1301
32 40960000 4 2d-mdrange Set 595.3661
32 40960000 4 2d-mdrange Copy 1187.7563
32 40960000 4 2d-mdrange Scale 1187.6250
32 40960000 4 2d-mdrange Add 1366.1018
32 40960000 4 2d-mdrange Triad 1372.1273
32 46656000 4 3d-mdrange Set 529.0358
32 46656000 4 3d-mdrange Copy 1056.3947
32 46656000 4 3d-mdrange Scale 1056.1570
32 46656000 4 3d-mdrange Add 1353.1731
32 46656000 4 3d-mdrange Triad 1368.4034
32 40960000 4 4d-mdrange Set 648.3911
32 40960000 4 4d-mdrange Copy 1125.0159
32 40960000 4 4d-mdrange Scale 1127.9979
32 40960000 4 4d-mdrange Add 1153.5659
32 40960000 4 4d-mdrange Triad 1323.6138
32 40960000 8 2d-mdrange Set 528.1890
32 40960000 8 2d-mdrange Copy 1054.1860
32 40960000 8 2d-mdrange Scale 1054.5931
32 40960000 8 2d-mdrange Add 1355.9079
32 40960000 8 2d-mdrange Triad 1378.7107
32 46656000 8 3d-mdrange Set 381.4000
32 46656000 8 3d-mdrange Copy 621.7132
32 46656000 8 3d-mdrange Scale 620.6535
32 46656000 8 3d-mdrange Add 720.5606
32 46656000 8 3d-mdrange Triad 1374.1466
32 40960000 8 4d-mdrange Set 302.5091
32 40960000 8 4d-mdrange Copy 502.9284
32 40960000 8 4d-mdrange Scale 503.3877
32 40960000 8 4d-mdrange Add 539.9592
32 40960000 8 4d-mdrange Triad 1325.7022
32 40960000 16 2d-mdrange Set 526.7879
32 40960000 16 2d-mdrange Copy 790.7384
32 40960000 16 2d-mdrange Scale 790.9101
32 40960000 16 2d-mdrange Add 902.3128
32 40960000 16 2d-mdrange Triad 1382.5888
32 46656000 16 3d-mdrange Set 188.9621
32 46656000 16 3d-mdrange Copy 302.3174
32 46656000 16 3d-mdrange Scale 305.7123
32 46656000 16 3d-mdrange Add 307.8086
32 46656000 16 3d-mdrange Triad 1375.3281
32 40960000 16 4d-mdrange Set 184.3061
32 40960000 16 4d-mdrange Copy 288.9016
32 40960000 16 4d-mdrange Scale 293.4618
32 40960000 16 4d-mdrange Add 302.5454
32 40960000 16 4d-mdrange Triad 1329.0341
32 40960000 32 2d-mdrange Set 281.0540
32 40960000 32 2d-mdrange Copy 424.3185
32 40960000 32 2d-mdrange Scale 421.2935
32 40960000 32 2d-mdrange Add 489.6854
32 40960000 32 2d-mdrange Triad 1378.1888
32 46656000 32 3d-mdrange Set 185.9173
32 46656000 32 3d-mdrange Copy 266.8061
32 46656000 32 3d-mdrange Scale 267.0170
32 46656000 32 3d-mdrange Add 323.2487
32 46656000 32 3d-mdrange Triad 1373.7943
32 40960000 32 4d-mdrange Set 186.5516
32 40960000 32 4d-mdrange Copy 284.3969
32 40960000 32 4d-mdrange Scale 289.9728
32 40960000 32 4d-mdrange Add 301.4961
32 40960000 32 4d-mdrange Triad 1330.6892
32 40960000 64 2d-mdrange Set 237.2414
32 40960000 64 2d-mdrange Copy 353.5185
32 40960000 64 2d-mdrange Scale 352.0770
32 40960000 64 2d-mdrange Add 424.2828
32 40960000 64 2d-mdrange Triad 1378.1289
32 46656000 64 3d-mdrange Set 293.8942
32 46656000 64 3d-mdrange Copy 441.8653
32 46656000 64 3d-mdrange Scale 443.7166
32 46656000 64 3d-mdrange Add 456.4859
32 46656000 64 3d-mdrange Triad 1373.8095
32 84934656 1 2d-mdrange Set 563.4102
32 84934656 1 2d-mdrange Copy 1125.4682
32 84934656 1 2d-mdrange Scale 1125.2436
32 84934656 1 2d-mdrange Add 1388.5690
32 84934656 1 2d-mdrange Triad 1389.1178
32 85184000 1 3d-mdrange Set 523.3485
32 85184000 1 3d-mdrange Copy 1046.1507
32 85184000 1 3d-mdrange Scale 1046.1355
32 85184000 1 3d-mdrange Add 1377.7502
32 85184000 1 3d-mdrange Triad 1377.4819
32 84934656 1 4d-mdrange Set 727.9001
32 84934656 1 4d-mdrange Copy 1310.6492
32 84934656 1 4d-mdrange Scale 1300.1774
32 84934656 1 4d-mdrange Add 1325.0422
32 84934656 1 4d-mdrange Triad 1327.3027
32 84934656 2 2d-mdrange Set 608.8031
32 84934656 2 2d-mdrange Copy 1216.1461
32 84934656 2 2d-mdrange Scale 1216.4629
32 84934656 2 2d-mdrange Add 1377.4314
32 84934656 2 2d-mdrange Triad 1374.1350
32 85184000 2 3d-mdrange Set 532.8171
32 85184000 2 3d-mdrange Copy 1064.7351
32 85184000 2 3d-mdrange Scale 1064.7018
32 85184000 2 3d-mdrange Add 1367.7768
32 85184000 2 3d-mdrange Triad 1377.0459
32 84934656 2 4d-mdrange Set 656.6857
32 84934656 2 4d-mdrange Copy 1196.2765
32 84934656 2 4d-mdrange Scale 1192.4660
32 84934656 2 4d-mdrange Add 1310.0966
32 84934656 2 4d-mdrange Triad 1320.6820
32 84934656 4 2d-mdrange Set 548.1388
32 84934656 4 2d-mdrange Copy 1095.2968
32 84934656 4 2d-mdrange Scale 1095.2968
32 84934656 4 2d-mdrange Add 1380.1826
32 84934656 4 2d-mdrange Triad 1388.5028
32 85184000 4 3d-mdrange Set 532.6963
32 85184000 4 3d-mdrange Copy 1064.4524
32 85184000 4 3d-mdrange Scale 1064.4690
32 85184000 4 3d-mdrange Add 1345.8517
32 85184000 4 3d-mdrange Triad 1377.9462
32 84934656 4 4d-mdrange Set 834.2621
32 84934656 4 4d-mdrange Copy 1253.8366
32 84934656 4 4d-mdrange Scale 1257.8638
32 84934656 4 4d-mdrange Add 1292.0447
32 84934656 4 4d-mdrange Triad 1331.5346
32 84934656 8 2d-mdrange Set 532.9492
32 84934656 8 2d-mdrange Copy 1065.0631
32 84934656 8 2d-mdrange Scale 1064.7794
32 84934656 8 2d-mdrange Add 1358.3306
32 84934656 8 2d-mdrange Triad 1390.6436
32 85184000 8 3d-mdrange Set 318.7706
32 85184000 8 3d-mdrange Copy 528.7799
32 85184000 8 3d-mdrange Scale 531.7071
32 85184000 8 3d-mdrange Add 639.6236
32 85184000 8 3d-mdrange Triad 1381.2502
32 84934656 8 4d-mdrange Set 402.4838
32 84934656 8 4d-mdrange Copy 672.9986
32 84934656 8 4d-mdrange Scale 654.1004
32 84934656 8 4d-mdrange Add 688.4505
32 84934656 8 4d-mdrange Triad 1335.4506
32 84934656 16 2d-mdrange Set 569.7268
32 84934656 16 2d-mdrange Copy 859.2494
32 84934656 16 2d-mdrange Scale 857.9529
32 84934656 16 2d-mdrange Add 974.5694
32 84934656 16 2d-mdrange Triad 1386.9817
32 85184000 16 3d-mdrange Set 196.5011
32 85184000 16 3d-mdrange Copy 323.5747
32 85184000 16 3d-mdrange Scale 325.1999
32 85184000 16 3d-mdrange Add 366.5480
32 85184000 16 3d-mdrange Triad 1379.8807
32 84934656 16 4d-mdrange Set 230.0288
32 84934656 16 4d-mdrange Copy 333.2425
32 84934656 16 4d-mdrange Scale 326.0357
32 84934656 16 4d-mdrange Add 332.7412
32 84934656 16 4d-mdrange Triad 1336.4321
32 84934656 32 2d-mdrange Set 324.8316
32 84934656 32 2d-mdrange Copy 493.6829
32 84934656 32 2d-mdrange Scale 492.9004
32 84934656 32 2d-mdrange Add 574.6412
32 84934656 32 2d-mdrange Triad 1391.8865
32 85184000 32 3d-mdrange Set 198.2561
32 85184000 32 3d-mdrange Copy 305.1250
32 85184000 32 3d-mdrange Scale 305.6834
32 85184000 32 3d-mdrange Add 320.7561
32 85184000 32 3d-mdrange Triad 1379.9822
32 84934656 32 4d-mdrange Set 234.7771
32 84934656 32 4d-mdrange Copy 330.4018
32 84934656 32 4d-mdrange Scale 327.3646
32 84934656 32 4d-mdrange Add 327.1211
32 84934656 32 4d-mdrange Triad 1335.8453
32 84934656 64 2d-mdrange Set 256.3700
32 84934656 64 2d-mdrange Copy 388.6545
32 84934656 64 2d-mdrange Scale 387.8536
32 84934656 64 2d-mdrange Add 473.5477
32 84934656 64 2d-mdrange Triad 1380.8184
32 85184000 64 3d-mdrange Set 318.3431
32 85184000 64 3d-mdrange Copy 499.3883
32 85184000 64 3d-mdrange Scale 499.5876
32 85184000 64 3d-mdrange Add 537.0285
32 85184000 64 3d-mdrange Triad 1380.8593
32 157351936 1 2d-mdrange Set 687.3320
32 157351936 1 2d-mdrange Copy 1344.5429
32 157351936 1 2d-mdrange Scale 1342.6850
32 157351936 1 2d-mdrange Add 1395.5583
32 157351936 1 2d-mdrange Triad 1396.2807
32 157464000 1 3d-mdrange Set 682.1788
32 157464000 1 3d-mdrange Copy 1324.6726
32 157464000 1 3d-mdrange Scale 1321.7746
32 157464000 1 3d-mdrange Add 1379.5352
32 157464000 1 3d-mdrange Triad 1378.1216
32 157351936 1 4d-mdrange Set 848.4934
32 157351936 1 4d-mdrange Copy 1320.0029
32 157351936 1 4d-mdrange Scale 1315.0318
32 157351936 1 4d-mdrange Add 1329.3565
32 157351936 1 4d-mdrange Triad 1333.5583
32 157351936 2 2d-mdrange Set 535.1322
32 157351936 2 2d-mdrange Copy 1069.6237
32 157351936 2 2d-mdrange Scale 1069.6777
32 157351936 2 2d-mdrange Add 1396.1465
32 157351936 2 2d-mdrange Triad 1396.4976
32 157464000 2 3d-mdrange Set 667.0186
32 157464000 2 3d-mdrange Copy 1304.2914
32 157464000 2 3d-mdrange Scale 1293.9154
32 157464000 2 3d-mdrange Add 1362.4758
32 157464000 2 3d-mdrange Triad 1378.3684
32 157351936 2 4d-mdrange Set 660.2403
32 157351936 2 4d-mdrange Copy 1199.5156
32 157351936 2 4d-mdrange Scale 1195.2616
32 157351936 2 4d-mdrange Add 1300.0411
32 157351936 2 4d-mdrange Triad 1322.4806
32 157351936 4 2d-mdrange Set 535.0824
32 157351936 4 2d-mdrange Copy 1069.5737
32 157351936 4 2d-mdrange Scale 1069.5914
32 157351936 4 2d-mdrange Add 1383.7816
32 157351936 4 2d-mdrange Triad 1397.0504
32 157464000 4 3d-mdrange Set 530.9875
32 157464000 4 3d-mdrange Copy 1061.5454
32 157464000 4 3d-mdrange Scale 1061.5726
32 157464000 4 3d-mdrange Add 1340.3915
32 157464000 4 3d-mdrange Triad 1379.2331
32 157351936 4 4d-mdrange Set 660.2334
32 157351936 4 4d-mdrange Copy 1161.5132
32 157351936 4 4d-mdrange Scale 1153.8582
32 157351936 4 4d-mdrange Add 1224.7829
32 157351936 4 4d-mdrange Triad 1331.2830
32 157351936 8 2d-mdrange Set 687.3774
32 157351936 8 2d-mdrange Copy 1297.8938
32 157351936 8 2d-mdrange Scale 1291.7804
32 157351936 8 2d-mdrange Add 1357.6297
32 157351936 8 2d-mdrange Triad 1397.6294
32 157464000 8 3d-mdrange Set 361.7677
32 157464000 8 3d-mdrange Copy 633.1778
32 157464000 8 3d-mdrange Scale 619.6877
32 157464000 8 3d-mdrange Add 730.0404
32 157464000 8 3d-mdrange Triad 1379.3842
32 157351936 8 4d-mdrange Set 327.4086
32 157351936 8 4d-mdrange Copy 560.1958
32 157351936 8 4d-mdrange Scale 589.0343
32 157351936 8 4d-mdrange Add 667.1713
32 157351936 8 4d-mdrange Triad 1336.8014
32 157351936 16 2d-mdrange Set 675.2896
32 157351936 16 2d-mdrange Copy 985.8889
32 157351936 16 2d-mdrange Scale 985.8576
32 157351936 16 2d-mdrange Add 1107.1665
32 157351936 16 2d-mdrange Triad 1391.6709
32 157464000 16 3d-mdrange Set 193.2518
32 157464000 16 3d-mdrange Copy 313.5730
32 157464000 16 3d-mdrange Scale 316.6331
32 157464000 16 3d-mdrange Add 339.4834
32 157464000 16 3d-mdrange Triad 1377.3727
32 157351936 16 4d-mdrange Set 206.0572
32 157351936 16 4d-mdrange Copy 318.2822
32 157351936 16 4d-mdrange Scale 321.4532
32 157351936 16 4d-mdrange Add 345.5222
32 157351936 16 4d-mdrange Triad 1336.3425
32 157351936 32 2d-mdrange Set 273.8336
32 157351936 32 2d-mdrange Copy 428.5383
32 157351936 32 2d-mdrange Scale 428.3822
32 157351936 32 2d-mdrange Add 518.6212
32 157351936 32 2d-mdrange Triad 1398.1314
32 157464000 32 3d-mdrange Set 195.0517
32 157464000 32 3d-mdrange Copy 294.4724
32 157464000 32 3d-mdrange Scale 294.6938
32 157464000 32 3d-mdrange Add 300.3002
32 157464000 32 3d-mdrange Triad 1379.2784
32 157351936 32 4d-mdrange Set 204.8117
32 157351936 32 4d-mdrange Copy 312.4142
32 157351936 32 4d-mdrange Scale 313.3510
32 157351936 32 4d-mdrange Add 333.2327
32 157351936 32 4d-mdrange Triad 1336.5218
32 157351936 64 2d-mdrange Set 234.6696
32 157351936 64 2d-mdrange Copy 363.7852
32 157351936 64 2d-mdrange Scale 365.6338
32 157351936 64 2d-mdrange Add 437.0298
32 157351936 64 2d-mdrange Triad 1397.6610
32 157464000 64 3d-mdrange Set 327.9395
32 157464000 64 3d-mdrange Copy 512.3247
32 157464000 64 3d-mdrange Scale 519.6649
32 157464000 64 3d-mdrange Add 538.3742
32 157464000 64 3d-mdrange Triad 1378.5237
32 268435456 1 2d-mdrange Set 688.9013
32 268435456 1 2d-mdrange Copy 1348.3803
32 268435456 1 2d-mdrange Scale 1346.8703
32 268435456 1 2d-mdrange Add 1398.4722
32 268435456 1 2d-mdrange Triad 1399.3957
32 262144000 1 3d-mdrange Set 688.7744
32 262144000 1 3d-mdrange Copy 1338.2802
32 262144000 1 3d-mdrange Scale 1335.8596
32 262144000 1 3d-mdrange Add 1393.2195
32 262144000 1 3d-mdrange Triad 1394.3187
32 268435456 1 4d-mdrange Set 851.1779
32 268435456 1 4d-mdrange Copy 1322.1830
32 268435456 1 4d-mdrange Scale 1319.1904
32 268435456 1 4d-mdrange Add 1331.9435
32 268435456 1 4d-mdrange Triad 1334.9353
32 268435456 2 2d-mdrange Set 688.9455
32 268435456 2 2d-mdrange Copy 1341.6406
32 268435456 2 2d-mdrange Scale 1338.8427
32 268435456 2 2d-mdrange Add 1397.4102
32 268435456 2 2d-mdrange Triad 1399.1309
32 262144000 2 3d-mdrange Set 688.7291
32 262144000 2 3d-mdrange Copy 1313.4660
32 262144000 2 3d-mdrange Scale 1312.0402
32 262144000 2 3d-mdrange Add 1375.9642
32 262144000 2 3d-mdrange Triad 1394.6958
32 268435456 2 4d-mdrange Set 851.9678
32 268435456 2 4d-mdrange Copy 1307.5791
32 268435456 2 4d-mdrange Scale 1303.4996
32 268435456 2 4d-mdrange Add 1316.1932
32 268435456 2 4d-mdrange Triad 1334.5979
32 268435456 4 2d-mdrange Set 688.9145
32 268435456 4 2d-mdrange Copy 1319.7782
32 268435456 4 2d-mdrange Scale 1317.7693
32 268435456 4 2d-mdrange Add 1385.3366
32 268435456 4 2d-mdrange Triad 1399.6234
32 262144000 4 3d-mdrange Set 688.8219
32 262144000 4 3d-mdrange Copy 1283.9650
32 262144000 4 3d-mdrange Scale 1278.4429
32 262144000 4 3d-mdrange Add 1346.0312
32 262144000 4 3d-mdrange Triad 1394.9367
32 268435456 4 4d-mdrange Set 851.1172
32 268435456 4 4d-mdrange Copy 1286.6537
32 268435456 4 4d-mdrange Scale 1279.3912
32 268435456 4 4d-mdrange Add 1296.2232
32 268435456 4 4d-mdrange Triad 1335.2341
32 268435456 8 2d-mdrange Set 688.9035
32 268435456 8 2d-mdrange Copy 1306.5255
32 268435456 8 2d-mdrange Scale 1304.2006
32 268435456 8 2d-mdrange Add 1363.4240
32 268435456 8 2d-mdrange Triad 1399.7727
32 262144000 8 3d-mdrange Set 392.9456
32 262144000 8 3d-mdrange Copy 695.7634
32 262144000 8 3d-mdrange Scale 704.0840
32 262144000 8 3d-mdrange Add 758.6803
32 262144000 8 3d-mdrange Triad 1395.6270
32 268435456 8 4d-mdrange Set 377.8190
32 268435456 8 4d-mdrange Copy 640.3840
32 268435456 8 4d-mdrange Scale 627.0938
32 268435456 8 4d-mdrange Add 686.2666
32 268435456 8 4d-mdrange Triad 1335.5385
32 268435456 16 2d-mdrange Set 686.8323
32 268435456 16 2d-mdrange Copy 1034.2824
32 268435456 16 2d-mdrange Scale 1034.5315
32 268435456 16 2d-mdrange Add 1155.8383
32 268435456 16 2d-mdrange Triad 1399.9613
32 262144000 16 3d-mdrange Set 180.0249
32 262144000 16 3d-mdrange Copy 298.6214
32 262144000 16 3d-mdrange Scale 303.0403
32 262144000 16 3d-mdrange Add 333.3897
32 262144000 16 3d-mdrange Triad 1395.1814
32 268435456 16 4d-mdrange Set 240.3442
32 268435456 16 4d-mdrange Copy 332.1471
32 268435456 16 4d-mdrange Scale 327.0357
32 268435456 16 4d-mdrange Add 329.5439
32 268435456 16 4d-mdrange Triad 1336.3724
32 268435456 32 2d-mdrange Set 317.8401
32 268435456 32 2d-mdrange Copy 458.0888
32 268435456 32 2d-mdrange Scale 459.5421
32 268435456 32 2d-mdrange Add 515.7902
32 268435456 32 2d-mdrange Triad 1399.6173
32 262144000 32 3d-mdrange Set 163.6180
32 262144000 32 3d-mdrange Copy 261.3945
32 262144000 32 3d-mdrange Scale 270.0286
32 262144000 32 3d-mdrange Add 292.4546
32 262144000 32 3d-mdrange Triad 1388.3434
32 268435456 32 4d-mdrange Set 216.6960
32 268435456 32 4d-mdrange Copy 311.2709
32 268435456 32 4d-mdrange Scale 315.7469
32 268435456 32 4d-mdrange Add 318.5679
32 268435456 32 4d-mdrange Triad 1335.5496
32 268435456 64 2d-mdrange Set 277.9440
32 268435456 64 2d-mdrange Copy 410.3829
32 268435456 64 2d-mdrange Scale 404.9218
