nt n factor policy kernel bw
7 5308416 4 4d-mdrange Add 534.4850
7 5308416 4 4d-mdrange Triad 535.8360
7 5308416 8 2d-mdrange Set 639.2890
7 5308416 8 2d-mdrange Copy 793.7967
7 5308416 8 2d-mdrange Scale 792.9814
7 5308416 8 2d-mdrange Add 717.8183
7 5308416 8 2d-mdrange Triad 707.3173
7 5832000 8 3d-mdrange Set 535.1748
7 5832000 8 3d-mdrange Copy 554.2508
7 5832000 8 3d-mdrange Scale 552.2793
7 5832000 8 3d-mdrange Add 296.5122
7 5832000 8 3d-mdrange Triad 297.6118
7 5308416 8 4d-mdrange Set 280.9912
7 5308416 8 4d-mdrange Copy 241.7917
7 5308416 8 4d-mdrange Scale 379.6386
7 5308416 8 4d-mdrange Add 328.1662
7 5308416 8 4d-mdrange Triad 340.0206
7 5308416 16 2d-mdrange Set 529.2143
7 5308416 16 2d-mdrange Copy 541.9689
7 5308416 16 2d-mdrange Scale 540.5169
7 5308416 16 2d-mdrange Add 509.0236
7 5308416 16 2d-mdrange Triad 507.8042
7 5832000 16 3d-mdrange Set 289.5317
7 5832000 16 3d-mdrange Copy 73.7674
7 5832000 16 3d-mdrange Scale 171.9387
7 5832000 16 3d-mdrange Add 92.8187
7 5832000 16 3d-mdrange Triad 93.0779
7 5308416 16 4d-mdrange Set 225.9549
7 5308416 16 4d-mdrange Copy 292.4203
7 5308416 16 4d-mdrange Scale 292.4707
7 5308416 16 4d-mdrange Add 298.0017
7 5308416 16 4d-mdrange Triad 298.2186
7 5308416 32 2d-mdrange Set 264.0313
7 5308416 32 2d-mdrange Copy 277.1965
7 5308416 32 2d-mdrange Scale 276.0594
7 5308416 32 2d-mdrange Add 283.6999
7 5308416 32 2d-mdrange Triad 282.7913
7 5832000 32 3d-mdrange Set 105.8737
7 5832000 32 3d-mdrange Copy 162.4521
7 5832000 32 3d-mdrange Scale 159.2167
7 5832000 32 3d-mdrange Add 221.3248
7 5832000 32 3d-mdrange Triad 223.0033
7 5308416 64 2d-mdrange Set 247.7630
7 5308416 64 2d-mdrange Copy 260.8614
7 5308416 64 2d-mdrange Scale 261.6667
7 5308416 64 2d-mdrange Add 275.3631
7 5308416 64 2d-mdrange Triad 274.7681
7 5832000 64 3d-mdrange Set 113.8935
7 5832000 64 3d-mdrange Copy 163.7550
7 5832000 64 3d-mdrange Scale 204.2339
7 5832000 64 3d-mdrange Add 234.7082
7 5832000 64 3d-mdrange Triad 236.4400
7 16777216 1 2d-mdrange Set 722.5680
7 16777216 1 2d-mdrange Copy 1299.5394
7 16777216 1 2d-mdrange Scale 1296.0258
7 16777216 1 2d-mdrange Add 1283.3568
7 16777216 1 2d-mdrange Triad 1282.7844
7 16777216 1 3d-mdrange Set 933.5651
7 16777216 1 3d-mdrange Copy 1078.3832
7 16777216 1 3d-mdrange Scale 1069.6003
7 16777216 1 3d-mdrange Add 886.8974
7 16777216 1 3d-mdrange Triad 924.2648
7 16777216 1 4d-mdrange Set 732.3617
7 16777216 1 4d-mdrange Copy 709.0662
7 16777216 1 4d-mdrange Scale 711.5906
7 16777216 1 4d-mdrange Add 675.2878
7 16777216 1 4d-mdrange Triad 679.8003
7 16777216 2 2d-mdrange Set 722.2181
7 16777216 2 2d-mdrange Copy 1092.1467
7 16777216 2 2d-mdrange Scale 1074.8339
7 16777216 2 2d-mdrange Add 937.0674
7 16777216 2 2d-mdrange Triad 956.6072
7 16777216 2 3d-mdrange Set 932.9746
7 16777216 2 3d-mdrange Copy 854.9172
7 16777216 2 3d-mdrange Scale 856.6114
7 16777216 2 3d-mdrange Add 813.1746
7 16777216 2 3d-mdrange Triad 810.0598
7 16777216 2 4d-mdrange Set 731.9663
7 16777216 2 4d-mdrange Copy 591.6559
7 16777216 2 4d-mdrange Scale 591.7863
7 16777216 2 4d-mdrange Add 568.4976
7 16777216 2 4d-mdrange Triad 563.6330
7 16777216 4 2d-mdrange Set 722.7236
7 16777216 4 2d-mdrange Copy 1024.5237
7 16777216 4 2d-mdrange Scale 1018.8773
7 16777216 4 2d-mdrange Add 841.3322
7 16777216 4 2d-mdrange Triad 847.7195
7 16777216 4 3d-mdrange Set 876.3351
7 16777216 4 3d-mdrange Copy 584.1344
7 16777216 4 3d-mdrange Scale 591.3939
7 16777216 4 3d-mdrange Add 152.3558
7 16777216 4 3d-mdrange Triad 149.2894
7 16777216 4 4d-mdrange Set 379.4924
7 16777216 4 4d-mdrange Copy 392.3405
7 16777216 4 4d-mdrange Scale 388.8385
7 16777216 4 4d-mdrange Add 386.0799
7 16777216 4 4d-mdrange Triad 383.2376
7 16777216 8 2d-mdrange Set 716.7683
7 16777216 8 2d-mdrange Copy 894.2364
7 16777216 8 2d-mdrange Scale 894.5076
7 16777216 8 2d-mdrange Add 835.7667
7 16777216 8 2d-mdrange Triad 837.0733
7 16777216 8 3d-mdrange Set 535.7202
7 16777216 8 3d-mdrange Copy 355.1584
7 16777216 8 3d-mdrange Scale 350.6215
7 16777216 8 3d-mdrange Add 130.2263
7 16777216 8 3d-mdrange Triad 128.8914
7 16777216 8 4d-mdrange Set 441.5188
7 16777216 8 4d-mdrange Copy 279.0128
7 16777216 8 4d-mdrange Scale 279.4029
7 16777216 8 4d-mdrange Add 275.5728
7 16777216 8 4d-mdrange Triad 274.9054
7 16777216 16 2d-mdrange Set 578.2231
7 16777216 16 2d-mdrange Copy 568.3002
7 16777216 16 2d-mdrange Scale 567.5180
7 16777216 16 2d-mdrange Add 542.4378
7 16777216 16 2d-mdrange Triad 542.3866
7 16777216 16 3d-mdrange Set 255.2289
7 16777216 16 3d-mdrange Copy 227.7674
7 16777216 16 3d-mdrange Scale 228.1670
7 16777216 16 3d-mdrange Add 197.4706
7 16777216 16 3d-mdrange Triad 191.3570
7 16777216 16 4d-mdrange Set 224.9107
7 16777216 16 4d-mdrange Copy 199.4059
7 16777216 16 4d-mdrange Scale 199.2325
7 16777216 16 4d-mdrange Add 209.7390
7 16777216 16 4d-mdrange Triad 209.7084
7 16777216 32 2d-mdrange Set 278.1559
7 16777216 32 2d-mdrange Copy 282.7556
7 16777216 32 2d-mdrange Scale 283.2186
7 16777216 32 2d-mdrange Add 286.9337
7 16777216 32 2d-mdrange Triad 286.2080
7 16777216 32 3d-mdrange Set 233.6590
7 16777216 32 3d-mdrange Copy 176.5808
7 16777216 32 3d-mdrange Scale 176.1907
7 16777216 32 3d-mdrange Add 166.7353
7 16777216 32 3d-mdrange Triad 166.0814
7 16777216 64 2d-mdrange Set 250.6208
7 16777216 64 2d-mdrange Copy 126.1655
7 16777216 64 2d-mdrange Scale 106.0591
7 16777216 64 2d-mdrange Add 96.7272
7 16777216 64 2d-mdrange Triad 95.7478
7 16777216 64 3d-mdrange Set 199.8251
7 16777216 64 3d-mdrange Copy 135.7762
7 16777216 64 3d-mdrange Scale 136.0990
7 16777216 64 3d-mdrange Add 144.6259
7 16777216 64 3d-mdrange Triad 143.8515
7 40960000 1 2d-mdrange Set 746.0260
7 40960000 1 2d-mdrange Copy 1344.9407
7 40960000 1 2d-mdrange Scale 1336.7519
7 40960000 1 2d-mdrange Add 1299.9564
7 40960000 1 2d-mdrange Triad 1309.3757
7 46656000 1 3d-mdrange Set 956.0190
7 46656000 1 3d-mdrange Copy 1172.1730
7 46656000 1 3d-mdrange Scale 1162.3174
7 46656000 1 3d-mdrange Add 947.6290
7 46656000 1 3d-mdrange Triad 956.9856
7 40960000 1 4d-mdrange Set 759.3834
7 40960000 1 4d-mdrange Copy 654.9572
7 40960000 1 4d-mdrange Scale 655.9490
7 40960000 1 4d-mdrange Add 746.8388
7 40960000 1 4d-mdrange Triad 741.8912
7 40960000 2 2d-mdrange Set 746.0600
7 40960000 2 2d-mdrange Copy 1133.4232
7 40960000 2 2d-mdrange Scale 1130.5431
7 40960000 2 2d-mdrange Add 959.2019
7 40960000 2 2d-mdrange Triad 1028.4588
7 46656000 2 3d-mdrange Set 974.9604
7 46656000 2 3d-mdrange Copy 1099.8602
7 46656000 2 3d-mdrange Scale 1100.2817
7 46656000 2 3d-mdrange Add 789.2758
7 46656000 2 3d-mdrange Triad 799.1989
7 40960000 2 4d-mdrange Set 758.9068
7 40960000 2 4d-mdrange Copy 722.3086
7 40960000 2 4d-mdrange Scale 721.9657
7 40960000 2 4d-mdrange Add 645.9006
7 40960000 2 4d-mdrange Triad 658.4587
7 40960000 4 2d-mdrange Set 745.9411
7 40960000 4 2d-mdrange Copy 958.8310
7 40960000 4 2d-mdrange Scale 958.1707
7 40960000 4 2d-mdrange Add 725.0221
7 40960000 4 2d-mdrange Triad 755.8950
7 46656000 4 3d-mdrange Set 935.9395
7 46656000 4 3d-mdrange Copy 911.4369
7 46656000 4 3d-mdrange Scale 920.5817
7 46656000 4 3d-mdrange Add 321.5624
7 46656000 4 3d-mdrange Triad 329.8801
7 40960000 4 4d-mdrange Set 520.5046
7 40960000 4 4d-mdrange Copy 532.9083
7 40960000 4 4d-mdrange Scale 576.7344
7 40960000 4 4d-mdrange Add 521.0072
7 40960000 4 4d-mdrange Triad 528.8536
7 40960000 8 2d-mdrange Set 740.6537
7 40960000 8 2d-mdrange Copy 800.1348
7 40960000 8 2d-mdrange Scale 801.2715
7 40960000 8 2d-mdrange Add 642.3356
7 40960000 8 2d-mdrange Triad 667.7077
7 46656000 8 3d-mdrange Set 107.0086
7 46656000 8 3d-mdrange Copy 171.2219
7 46656000 8 3d-mdrange Scale 134.4323
7 46656000 8 3d-mdrange Add 165.7084
7 46656000 8 3d-mdrange Triad 167.3882
7 40960000 8 4d-mdrange Set 405.4994
7 40960000 8 4d-mdrange Copy 384.7678
7 40960000 8 4d-mdrange Scale 427.6163
7 40960000 8 4d-mdrange Add 409.3256
7 40960000 8 4d-mdrange Triad 412.3952
7 40960000 16 2d-mdrange Set 604.3370
7 40960000 16 2d-mdrange Copy 564.8267
7 40960000 16 2d-mdrange Scale 563.2946
7 40960000 16 2d-mdrange Add 502.1746
7 40960000 16 2d-mdrange Triad 499.8086
7 46656000 16 3d-mdrange Set 58.6945
7 46656000 16 3d-mdrange Copy 81.0394
7 46656000 16 3d-mdrange Scale 66.0608
7 46656000 16 3d-mdrange Add 77.1588
7 46656000 16 3d-mdrange Triad 77.1501
7 40960000 16 4d-mdrange Set 293.2044
7 40960000 16 4d-mdrange Copy 277.4397
7 40960000 16 4d-mdrange Scale 292.6535
7 40960000 16 4d-mdrange Add 298.0942
7 40960000 16 4d-mdrange Triad 299.2790
7 40960000 32 2d-mdrange Set 289.8958
7 40960000 32 2d-mdrange Copy 292.2610
7 40960000 32 2d-mdrange Scale 292.9233
7 40960000 32 2d-mdrange Add 281.6860
7 40960000 32 2d-mdrange Triad 286.3842
7 46656000 32 3d-mdrange Set 107.5284
7 46656000 32 3d-mdrange Copy 109.4962
7 46656000 32 3d-mdrange Scale 111.0403
7 46656000 32 3d-mdrange Add 110.8049
7 46656000 32 3d-mdrange Triad 108.9646
7 40960000 64 2d-mdrange Set 262.1209
7 40960000 64 2d-mdrange Copy 105.5817
7 40960000 64 2d-mdrange Scale 174.7492
7 40960000 64 2d-mdrange Add 135.3457
7 40960000 64 2d-mdrange Triad 137.3892
7 46656000 64 3d-mdrange Set 103.1804
7 46656000 64 3d-mdrange Copy 109.4719
7 46656000 64 3d-mdrange Scale 111.5178
7 46656000 64 3d-mdrange Add 111.2677
7 46656000 64 3d-mdrange Triad 110.2482
7 84934656 1 2d-mdrange Set 754.5714
7 84934656 1 2d-mdrange Copy 1359.6846
7 84934656 1 2d-mdrange Scale 1361.9522
7 84934656 1 2d-mdrange Add 1313.6714
7 84934656 1 2d-mdrange Triad 1322.3295
7 85184000 1 3d-mdrange Set 971.6811
7 85184000 1 3d-mdrange Copy 1199.6712
7 85184000 1 3d-mdrange Scale 1192.2997
7 85184000 1 3d-mdrange Add 951.7300
7 85184000 1 3d-mdrange Triad 956.4900
7 84934656 1 4d-mdrange Set 770.0026
7 84934656 1 4d-mdrange Copy 668.3683
7 84934656 1 4d-mdrange Scale 670.3904
7 84934656 1 4d-mdrange Add 644.7336
7 84934656 1 4d-mdrange Triad 644.0600
7 84934656 2 2d-mdrange Set 753.8256
7 84934656 2 2d-mdrange Copy 1129.9968
7 84934656 2 2d-mdrange Scale 1132.1196
7 84934656 2 2d-mdrange Add 976.2048
7 84934656 2 2d-mdrange Triad 1026.5092
7 85184000 2 3d-mdrange Set 980.4633
7 85184000 2 3d-mdrange Copy 1112.1607
7 85184000 2 3d-mdrange Scale 1108.9961
7 85184000 2 3d-mdrange Add 319.4070
7 85184000 2 3d-mdrange Triad 309.6769
7 84934656 2 4d-mdrange Set 769.2337
7 84934656 2 4d-mdrange Copy 570.5772
7 84934656 2 4d-mdrange Scale 567.3693
7 84934656 2 4d-mdrange Add 482.7058
7 84934656 2 4d-mdrange Triad 478.8869
7 84934656 4 2d-mdrange Set 754.6142
7 84934656 4 2d-mdrange Copy 917.1466
7 84934656 4 2d-mdrange Scale 912.5559
7 84934656 4 2d-mdrange Add 713.7389
7 84934656 4 2d-mdrange Triad 729.0620
7 85184000 4 3d-mdrange Set 937.0997
7 85184000 4 3d-mdrange Copy 314.3301
7 85184000 4 3d-mdrange Scale 205.7608
7 85184000 4 3d-mdrange Add 187.8532
7 85184000 4 3d-mdrange Triad 186.7882
7 84934656 4 4d-mdrange Set 593.3180
7 84934656 4 4d-mdrange Copy 409.9456
7 84934656 4 4d-mdrange Scale 409.8911
7 84934656 4 4d-mdrange Add 371.8799
7 84934656 4 4d-mdrange Triad 372.2930
7 84934656 8 2d-mdrange Set 749.0217
7 84934656 8 2d-mdrange Copy 791.1620
7 84934656 8 2d-mdrange Scale 791.1620
7 84934656 8 2d-mdrange Add 636.3525
7 84934656 8 2d-mdrange Triad 644.7357
7 85184000 8 3d-mdrange Set 93.2626
7 85184000 8 3d-mdrange Copy 103.8888
7 85184000 8 3d-mdrange Scale 98.7800
7 85184000 8 3d-mdrange Add 94.3165
7 85184000 8 3d-mdrange Triad 94.1102
7 84934656 8 4d-mdrange Set 442.9907
7 84934656 8 4d-mdrange Copy 285.7670
7 84934656 8 4d-mdrange Scale 286.1601
7 84934656 8 4d-mdrange Add 279.2515
7 84934656 8 4d-mdrange Triad 280.2474
7 84934656 16 2d-mdrange Set 608.0159
7 84934656 16 2d-mdrange Copy 556.7286
7 84934656 16 2d-mdrange Scale 555.6473
7 84934656 16 2d-mdrange Add 489.5412
7 84934656 16 2d-mdrange Triad 490.8286
7 85184000 16 3d-mdrange Set 73.0247
7 85184000 16 3d-mdrange Copy 76.5675
7 85184000 16 3d-mdrange Scale 75.6630
7 85184000 16 3d-mdrange Add 76.6693
7 85184000 16 3d-mdrange Triad 76.7250
7 84934656 16 4d-mdrange Set 225.1546
7 84934656 16 4d-mdrange Copy 195.6939
7 84934656 16 4d-mdrange Scale 196.0508
7 84934656 16 4d-mdrange Add 211.3482
7 84934656 16 4d-mdrange Triad 211.4970
7 84934656 32 2d-mdrange Set 289.8440
7 84934656 32 2d-mdrange Copy 292.5403
7 84934656 32 2d-mdrange Scale 292.3838
7 84934656 32 2d-mdrange Add 171.4789
7 84934656 32 2d-mdrange Triad 168.9741
7 85184000 32 3d-mdrange Set 75.7490
7 85184000 32 3d-mdrange Copy 79.9113
7 85184000 32 3d-mdrange Scale 78.4467
7 85184000 32 3d-mdrange Add 79.9878
7 85184000 32 3d-mdrange Triad 79.9505
7 84934656 64 2d-mdrange Set 261.5488
7 84934656 64 2d-mdrange Copy 160.5015
7 84934656 64 2d-mdrange Scale 111.5031
7 84934656 64 2d-mdrange Add 136.1749
7 84934656 64 2d-mdrange Triad 135.8840
7 85184000 64 3d-mdrange Set 88.7628
7 85184000 64 3d-mdrange Copy 92.9960
7 85184000 64 3d-mdrange Scale 92.3300
7 85184000 64 3d-mdrange Add 91.4316
7 85184000 64 3d-mdrange Triad 92.4487
7 157351936 1 2d-mdrange Set 758.5762
7 157351936 1 2d-mdrange Copy 1369.6459
7 157351936 1 2d-mdrange Scale 1367.0889
7 157351936 1 2d-mdrange Add 1323.2039
7 157351936 1 2d-mdrange Triad 1320.1635
7 157464000 1 3d-mdrange Set 984.0124
7 157464000 1 3d-mdrange Copy 1172.0715
7 157464000 1 3d-mdrange Scale 1167.7332
7 157464000 1 3d-mdrange Add 952.8523
7 157464000 1 3d-mdrange Triad 948.0053
7 157351936 1 4d-mdrange Set 773.7976
7 157351936 1 4d-mdrange Copy 679.2926
7 157351936 1 4d-mdrange Scale 673.1887
7 157351936 1 4d-mdrange Add 738.4959
7 157351936 1 4d-mdrange Triad 735.2344
7 157351936 2 2d-mdrange Set 758.5072
7 157351936 2 2d-mdrange Copy 1122.1485
7 157351936 2 2d-mdrange Scale 1119.4541
7 157351936 2 2d-mdrange Add 982.0494
7 157351936 2 2d-mdrange Triad 983.3974
7 157464000 2 3d-mdrange Set 954.1205
7 157464000 2 3d-mdrange Copy 918.6124
7 157464000 2 3d-mdrange Scale 937.9309
7 157464000 2 3d-mdrange Add 361.1978
7 157464000 2 3d-mdrange Triad 365.5746
7 157351936 2 4d-mdrange Set 774.5222
7 157351936 2 4d-mdrange Copy 654.1185
7 157351936 2 4d-mdrange Scale 652.0848
7 157351936 2 4d-mdrange Add 626.6511
7 157351936 2 4d-mdrange Triad 623.4635
7 157351936 4 2d-mdrange Set 758.1869
7 157351936 4 2d-mdrange Copy 902.0324
7 157351936 4 2d-mdrange Scale 899.9031
7 157351936 4 2d-mdrange Add 715.6769
7 157351936 4 2d-mdrange Triad 711.1561
7 157464000 4 3d-mdrange Set 951.2537
7 157464000 4 3d-mdrange Copy 243.4802
7 157464000 4 3d-mdrange Scale 351.9568
7 157464000 4 3d-mdrange Add 286.0275
7 157464000 4 3d-mdrange Triad 286.9661
7 157351936 4 4d-mdrange Set 556.7947
7 157351936 4 4d-mdrange Copy 515.3762
7 157351936 4 4d-mdrange Scale 515.9657
7 157351936 4 4d-mdrange Add 450.0151
7 157351936 4 4d-mdrange Triad 449.7740
7 157351936 8 2d-mdrange Set 753.0607
7 157351936 8 2d-mdrange Copy 740.2356
7 157351936 8 2d-mdrange Scale 740.5368
7 157351936 8 2d-mdrange Add 622.5574
7 157351936 8 2d-mdrange Triad 625.4034
7 157464000 8 3d-mdrange Set 105.4898
7 157464000 8 3d-mdrange Copy 115.3386
7 157464000 8 3d-mdrange Scale 127.6870
7 157464000 8 3d-mdrange Add 155.3891
7 157464000 8 3d-mdrange Triad 155.4401
7 157351936 8 4d-mdrange Set 355.2105
7 157351936 8 4d-mdrange Copy 353.5491
7 157351936 8 4d-mdrange Scale 357.6260
7 157351936 8 4d-mdrange Add 345.4634
7 157351936 8 4d-mdrange Triad 344.9411
7 157351936 16 2d-mdrange Set 611.4429
7 157351936 16 2d-mdrange Copy 542.6024
7 157351936 16 2d-mdrange Scale 542.3272
7 157351936 16 2d-mdrange Add 467.0393
7 157351936 16 2d-mdrange Triad 466.4308
7 157464000 16 3d-mdrange Set 66.0617
7 157464000 16 3d-mdrange Copy 75.2759
7 157464000 16 3d-mdrange Scale 76.4711
7 157464000 16 3d-mdrange Add 73.8383
7 157464000 16 3d-mdrange Triad 75.4192
7 157351936 16 4d-mdrange Set 292.5659
7 157351936 16 4d-mdrange Copy 266.9045
7 157351936 16 4d-mdrange Scale 267.2150
7 157351936 16 4d-mdrange Add 267.4990
7 157351936 16 4d-mdrange Triad 268.1149
7 157351936 32 2d-mdrange Set 283.6725
7 157351936 32 2d-mdrange Copy 292.9373
7 157351936 32 2d-mdrange Scale 292.6937
7 157351936 32 2d-mdrange Add 201.4313
7 157351936 32 2d-mdrange Triad 203.6986
7 157464000 32 3d-mdrange Set 68.9197
7 157464000 32 3d-mdrange Copy 77.8531
7 157464000 32 3d-mdrange Scale 80.7488
7 157464000 32 3d-mdrange Add 81.2033
7 157464000 32 3d-mdrange Triad 80.7595
7 157351936 64 2d-mdrange Set 249.8262
7 157351936 64 2d-mdrange Copy 161.7879
7 157351936 64 2d-mdrange Scale 176.9392
7 157351936 64 2d-mdrange Add 211.3717
7 157351936 64 2d-mdrange Triad 217.3773
7 157464000 64 3d-mdrange Set 73.8283
7 157464000 64 3d-mdrange Copy 80.2867
7 157464000 64 3d-mdrange Scale 83.3196
7 157464000 64 3d-mdrange Add 81.9256
7 157464000 64 3d-mdrange Triad 82.0098
7 268435456 1 2d-mdrange Set 760.0092
7 268435456 1 2d-mdrange Copy 1389.9858
7 268435456 1 2d-mdrange Scale 1388.7651
7 268435456 1 2d-mdrange Add 1334.8910
7 268435456 1 2d-mdrange Triad 1335.1541
7 262144000 1 3d-mdrange Set 998.1998
7 262144000 1 3d-mdrange Copy 976.8562
7 262144000 1 3d-mdrange Scale 977.5588
7 262144000 1 3d-mdrange Add 775.6929
7 262144000 1 3d-mdrange Triad 785.9328
7 268435456 1 4d-mdrange Set 776.8429
7 268435456 1 4d-mdrange Copy 734.6491
7 268435456 1 4d-mdrange Scale 730.3458
7 268435456 1 4d-mdrange Add 652.8058
7 268435456 1 4d-mdrange Triad 652.6442
7 268435456 2 2d-mdrange Set 760.3109
7 268435456 2 2d-mdrange Copy 1182.2284
7 268435456 2 2d-mdrange Scale 1180.7305
7 268435456 2 2d-mdrange Add 1113.8279
7 268435456 2 2d-mdrange Triad 1116.2101
7 262144000 2 3d-mdrange Set 990.0128
7 262144000 2 3d-mdrange Copy 640.5661
7 262144000 2 3d-mdrange Scale 640.7427
7 262144000 2 3d-mdrange Add 462.0377
7 262144000 2 3d-mdrange Triad 460.6091
7 268435456 2 4d-mdrange Set 775.4964
7 268435456 2 4d-mdrange Copy 576.4164
7 268435456 2 4d-mdrange Scale 575.9842
7 268435456 2 4d-mdrange Add 407.3806
7 268435456 2 4d-mdrange Triad 404.6222
7 268435456 4 2d-mdrange Set 760.1169
7 268435456 4 2d-mdrange Copy 1021.1097
7 268435456 4 2d-mdrange Scale 1019.0777
7 268435456 4 2d-mdrange Add 828.3234
7 268435456 4 2d-mdrange Triad 830.0644
7 262144000 4 3d-mdrange Set 981.0939
7 262144000 4 3d-mdrange Copy 353.5147
7 262144000 4 3d-mdrange Scale 410.1677
7 262144000 4 3d-mdrange Add 388.2904
7 262144000 4 3d-mdrange Triad 389.9542
7 268435456 4 4d-mdrange Set 628.5954
7 268435456 4 4d-mdrange Copy 363.4110
7 268435456 4 4d-mdrange Scale 363.0294
7 268435456 4 4d-mdrange Add 292.9357
7 268435456 4 4d-mdrange Triad 293.1988
7 268435456 8 2d-mdrange Set 754.6626
7 268435456 8 2d-mdrange Copy 717.4713
7 268435456 8 2d-mdrange Scale 714.4924
7 268435456 8 2d-mdrange Add 458.3557
7 268435456 8 2d-mdrange Triad 460.7794
7 262144000 8 3d-mdrange Set 142.3360
7 262144000 8 3d-mdrange Copy 154.4240
7 262144000 8 3d-mdrange Scale 153.4603
7 262144000 8 3d-mdrange Add 162.7573
7 262144000 8 3d-mdrange Triad 163.0209
7 268435456 8 4d-mdrange Set 388.5840
7 268435456 8 4d-mdrange Copy 198.8279
7 268435456 8 4d-mdrange Scale 198.9821
7 268435456 8 4d-mdrange Add 191.2559
7 268435456 8 4d-mdrange Triad 192.3992
7 268435456 16 2d-mdrange Set 610.6904
7 268435456 16 2d-mdrange Copy 341.1818
7 268435456 16 2d-mdrange Scale 341.1943
7 268435456 16 2d-mdrange Add 123.2236
7 268435456 16 2d-mdrange Triad 103.3781
7 262144000 16 3d-mdrange Set 73.8649
7 262144000 16 3d-mdrange Copy 78.4777
7 262144000 16 3d-mdrange Scale 78.6798
7 262144000 16 3d-mdrange Add 85.8620
7 262144000 16 3d-mdrange Triad 85.8908
7 268435456 16 4d-mdrange Set 148.6631
7 268435456 16 4d-mdrange Copy 123.7284
7 268435456 16 4d-mdrange Scale 123.7618
7 268435456 16 4d-mdrange Add 134.2900
7 268435456 16 4d-mdrange Triad 135.0434
7 268435456 32 2d-mdrange Set 293.1454
7 268435456 32 2d-mdrange Copy 188.4129
7 268435456 32 2d-mdrange Scale 188.3874
7 268435456 32 2d-mdrange Add 73.6370
7 268435456 32 2d-mdrange Triad 75.4701
7 262144000 32 3d-mdrange Set 80.4563
7 262144000 32 3d-mdrange Copy 86.1634
7 262144000 32 3d-mdrange Scale 84.9563
7 262144000 32 3d-mdrange Add 86.7088
7 262144000 32 3d-mdrange Triad 86.6967
7 268435456 64 2d-mdrange Set 113.4778
7 268435456 64 2d-mdrange Copy 115.2923
7 268435456 64 2d-mdrange Scale 115.1393
7 268435456 64 2d-mdrange Add 105.5013
7 268435456 64 2d-mdrange Triad 106.0308
7 262144000 64 3d-mdrange Set 84.4185
7 262144000 64 3d-mdrange Copy 87.2214
7 262144000 64 3d-mdrange Scale 86.5511
7 262144000 64 3d-mdrange Add 87.5534
7 262144000 64 3d-mdrange Triad 87.5459
7 429981696 1 2d-mdrange Set 760.8242
7 429981696 1 2d-mdrange Copy 1368.1332
7 429981696 1 2d-mdrange Scale 1363.9507
7 429981696 1 2d-mdrange Add 1321.2139
7 429981696 1 2d-mdrange Triad 1324.2887
7 438976000 1 3d-mdrange Set 987.8748
7 438976000 1 3d-mdrange Copy 1208.5574
7 438976000 1 3d-mdrange Scale 1206.4008
7 438976000 1 3d-mdrange Add 972.3361
7 438976000 1 3d-mdrange Triad 967.9049
7 429981696 1 4d-mdrange Set 776.4673
7 429981696 1 4d-mdrange Copy 670.8206
7 429981696 1 4d-mdrange Scale 668.6974
7 429981696 1 4d-mdrange Add 739.8926
7 429981696 1 4d-mdrange Triad 741.5435
7 429981696 2 2d-mdrange Set 760.5831
7 429981696 2 2d-mdrange Copy 1100.7954
7 429981696 2 2d-mdrange Scale 1096.2766
7 429981696 2 2d-mdrange Add 946.8225
7 429981696 2 2d-mdrange Triad 942.0369
7 438976000 2 3d-mdrange Set 998.7833
7 438976000 2 3d-mdrange Copy 1094.8735
7 438976000 2 3d-mdrange Scale 1093.9440
7 438976000 2 3d-mdrange Add 404.3259
7 438976000 2 3d-mdrange Triad 398.7734
7 429981696 2 4d-mdrange Set 776.2163
7 429981696 2 4d-mdrange Copy 635.2538
7 429981696 2 4d-mdrange Scale 634.5135
7 429981696 2 4d-mdrange Add 621.6118
7 429981696 2 4d-mdrange Triad 620.5668
7 429981696 4 2d-mdrange Set 760.6324
7 429981696 4 2d-mdrange Copy 853.0192
7 429981696 4 2d-mdrange Scale 849.9654
7 429981696 4 2d-mdrange Add 701.1262
7 429981696 4 2d-mdrange Triad 704.3386
7 438976000 4 3d-mdrange Set 979.3218
7 438976000 4 3d-mdrange Copy 385.9307
7 438976000 4 3d-mdrange Scale 357.7558
7 438976000 4 3d-mdrange Add 309.0025
7 438976000 4 3d-mdrange Triad 308.6351
7 429981696 4 4d-mdrange Set 597.9961
7 429981696 4 4d-mdrange Copy 520.6672
7 429981696 4 4d-mdrange Scale 519.6143
7 429981696 4 4d-mdrange Add 456.4041
7 429981696 4 4d-mdrange Triad 454.3240
7 429981696 8 2d-mdrange Set 755.4388
7 429981696 8 2d-mdrange Copy 694.7987
7 429981696 8 2d-mdrange Scale 694.7473
7 429981696 8 2d-mdrange Add 598.4773
7 429981696 8 2d-mdrange Triad 601.3946
7 438976000 8 3d-mdrange Set 132.7477
7 438976000 8 3d-mdrange Copy 162.7797
7 438976000 8 3d-mdrange Scale 164.8469
7 438976000 8 3d-mdrange Add 152.1484
7 438976000 8 3d-mdrange Triad 153.1928
7 429981696 8 4d-mdrange Set 379.2641
7 429981696 8 4d-mdrange Copy 363.9146
7 429981696 8 4d-mdrange Scale 363.3915
7 429981696 8 4d-mdrange Add 348.5188
7 429981696 8 4d-mdrange Triad 347.9113
7 429981696 16 2d-mdrange Set 612.2215
7 429981696 16 2d-mdrange Copy 519.6937
7 429981696 16 2d-mdrange Scale 519.9405
