nt n policy kernel bw
48 1048576 4d-openmp-simd Set 1420.8347
48 1048576 4d-openmp-simd Copy 2359.0011
48 1048576 4d-openmp-simd Scale 1854.2458
48 1048576 4d-openmp-simd Add 2210.4369
48 1048576 4d-openmp-simd Triad 1802.7095
48 1048576 5d-mdrange Set 289.8621
48 1048576 5d-mdrange Copy 267.5920
48 1048576 5d-mdrange Scale 305.0736
48 1048576 5d-mdrange Add 272.4872
48 1048576 5d-mdrange Triad 288.0736
48 5308416 range Set 391.0723
48 5308416 range Copy 434.4750
48 5308416 range Scale 388.3792
48 5308416 range Add 384.9351
48 5308416 range Triad 391.0171
48 5308416 2d-mdrange Set 729.6290
48 5308416 2d-mdrange Copy 812.4142
48 5308416 2d-mdrange Scale 562.0457
48 5308416 2d-mdrange Add 606.0297
48 5308416 2d-mdrange Triad 569.8324
48 5832000 3d-mdrange Set 489.1233
48 5832000 3d-mdrange Copy 556.8671
48 5832000 3d-mdrange Scale 463.7981
48 5832000 3d-mdrange Add 448.9953
48 5832000 3d-mdrange Triad 419.0107
48 5308416 4d-mdrange Set 245.9650
48 5308416 4d-mdrange Copy 350.6755
48 5308416 4d-mdrange Scale 281.5902
48 5308416 4d-mdrange Add 352.6503
48 5308416 4d-mdrange Triad 325.6222
48 5308416 4d-mdrange-tiling Set 498.6360
48 5308416 4d-mdrange-tiling Copy 449.4706
48 5308416 4d-mdrange-tiling Scale 402.7229
48 5308416 4d-mdrange-tiling Add 384.9189
48 5308416 4d-mdrange-tiling Triad 408.9833
48 5308416 4d-openmp Set 1551.3179
48 5308416 4d-openmp Copy 2533.6989
48 5308416 4d-openmp Scale 1435.0949
48 5308416 4d-openmp Add 1709.0156
48 5308416 4d-openmp Triad 1246.1436
48 5308416 4d-openmp-simd Set 1502.7363
48 5308416 4d-openmp-simd Copy 2513.9009
48 5308416 4d-openmp-simd Scale 1684.4093
48 5308416 4d-openmp-simd Add 1575.1587
48 5308416 4d-openmp-simd Triad 1204.2800
48 3200000 5d-mdrange Set 562.7734
48 3200000 5d-mdrange Copy 390.2261
48 3200000 5d-mdrange Scale 390.2855
48 3200000 5d-mdrange Add 363.0674
48 3200000 5d-mdrange Triad 357.9719
48 16777216 range Set 178.0952
48 16777216 range Copy 181.5709
48 16777216 range Scale 158.2572
48 16777216 range Add 199.1521
48 16777216 range Triad 177.0041
