nt n policy kernel bw
64 429981696 4d-mdrange-tiling Set 80.0734
64 429981696 4d-mdrange-tiling Copy 105.0066
64 429981696 4d-mdrange-tiling Scale 107.1324
64 429981696 4d-mdrange-tiling Add 119.8577
64 429981696 4d-mdrange-tiling Triad 120.4192
64 429981696 4d-openmp Set 82.3719
64 429981696 4d-openmp Copy 106.2086
64 429981696 4d-openmp Scale 107.8750
64 429981696 4d-openmp Add 120.9085
64 429981696 4d-openmp Triad 121.3803
64 429981696 4d-openmp-simd Set 82.2521
64 429981696 4d-openmp-simd Copy 106.1323
64 429981696 4d-openmp-simd Scale 107.9517
64 429981696 4d-openmp-simd Add 121.0186
64 429981696 4d-openmp-simd Triad 121.4015
64 380204032 5d-mdrange Set 36.0162
64 380204032 5d-mdrange Copy 45.9540
64 380204032 5d-mdrange Scale 47.3413
64 380204032 5d-mdrange Add 51.5905
64 380204032 5d-mdrange Triad 51.9265
64 655360000 range Set 81.2770
64 655360000 range Copy 106.5472
64 655360000 range Scale 107.4324
64 655360000 range Add 120.8124
64 655360000 range Triad 121.1440
64 655360000 2d-mdrange Set 79.0178
64 655360000 2d-mdrange Copy 104.9776
64 655360000 2d-mdrange Scale 106.8932
64 655360000 2d-mdrange Add 120.3689
64 655360000 2d-mdrange Triad 120.9769
64 636056000 3d-mdrange Set 37.1068
64 636056000 3d-mdrange Copy 49.8404
64 636056000 3d-mdrange Scale 50.1858
64 636056000 3d-mdrange Add 56.6203
64 636056000 3d-mdrange Triad 56.8536
64 655360000 4d-mdrange Set 36.3007
64 655360000 4d-mdrange Copy 47.4849
64 655360000 4d-mdrange Scale 47.9397
64 655360000 4d-mdrange Add 53.6318
64 655360000 4d-mdrange Triad 53.7824
64 655360000 4d-mdrange-tiling Set 79.4366
64 655360000 4d-mdrange-tiling Copy 105.9138
64 655360000 4d-mdrange-tiling Scale 106.4789
64 655360000 4d-mdrange-tiling Add 120.4379
64 655360000 4d-mdrange-tiling Triad 120.6726
64 655360000 4d-openmp Set 81.3285
64 655360000 4d-openmp Copy 106.6986
64 655360000 4d-openmp Scale 107.8582
64 655360000 4d-openmp Add 121.3273
64 655360000 4d-openmp Triad 121.6941
64 655360000 4d-openmp-simd Set 81.3552
64 655360000 4d-openmp-simd Copy 106.7423
64 655360000 4d-openmp-simd Scale 107.8937
64 655360000 4d-openmp-simd Add 121.3556
64 655360000 4d-openmp-simd Triad 121.6177
64 656356768 5d-mdrange Set 35.6565
64 656356768 5d-mdrange Copy 47.1651
64 656356768 5d-mdrange Scale 47.4855
64 656356768 5d-mdrange Add 52.5970
64 656356768 5d-mdrange Triad 53.2520
64 1358954496 range Set 80.4403
64 1358954496 range Copy 107.8434
64 1358954496 range Scale 107.8412
64 1358954496 range Add 121.1902
64 1358954496 range Triad 121.3942
64 1358954496 2d-mdrange Set 77.5418
64 1358954496 2d-mdrange Copy 105.8028
64 1358954496 2d-mdrange Scale 106.2023
64 1358954496 2d-mdrange Add 119.9679
64 1358954496 2d-mdrange Triad 120.5025
64 1331000000 3d-mdrange Set 37.4933
64 1331000000 3d-mdrange Copy 51.1155
64 1331000000 3d-mdrange Scale 51.0775
64 1331000000 3d-mdrange Add 57.6831
64 1331000000 3d-mdrange Triad 57.7456
64 1358954496 4d-mdrange Set 34.6694
64 1358954496 4d-mdrange Copy 46.9067
64 1358954496 4d-mdrange Scale 47.6095
64 1358954496 4d-mdrange Add 52.3284
64 1358954496 4d-mdrange Triad 51.4956
64 1358954496 4d-mdrange-tiling Set 77.3786
64 1358954496 4d-mdrange-tiling Copy 105.5304
64 1358954496 4d-mdrange-tiling Scale 105.2894
64 1358954496 4d-mdrange-tiling Add 119.6842
64 1358954496 4d-mdrange-tiling Triad 119.6679
64 1358954496 4d-openmp Set 80.5023
64 1358954496 4d-openmp Copy 107.4640
64 1358954496 4d-openmp Scale 107.9893
