nt n factor policy kernel bw
96 262144 1 3d-mdrange Scale 173.9293
96 262144 1 3d-mdrange Add 253.3098
96 262144 1 3d-mdrange Triad 243.0823
96 331776 1 4d-mdrange Set 110.7720
96 331776 1 4d-mdrange Copy 219.8011
96 331776 1 4d-mdrange Scale 208.7298
96 331776 1 4d-mdrange Add 293.5421
96 331776 1 4d-mdrange Triad 305.2100
96 331776 2 2d-mdrange Set 101.8733
96 331776 2 2d-mdrange Copy 213.4551
96 331776 2 2d-mdrange Scale 207.4572
96 331776 2 2d-mdrange Add 316.5298
96 331776 2 2d-mdrange Triad 305.2919
96 262144 2 3d-mdrange Set 85.4446
96 262144 2 3d-mdrange Copy 170.0095
96 262144 2 3d-mdrange Scale 165.1821
96 262144 2 3d-mdrange Add 239.9304
96 262144 2 3d-mdrange Triad 238.7740
96 331776 2 4d-mdrange Set 83.4106
96 331776 2 4d-mdrange Copy 169.3167
96 331776 2 4d-mdrange Scale 150.5293
96 331776 2 4d-mdrange Add 244.1474
96 331776 2 4d-mdrange Triad 233.0092
96 331776 4 2d-mdrange Set 100.0833
96 331776 4 2d-mdrange Copy 201.6186
96 331776 4 2d-mdrange Scale 198.9960
96 331776 4 2d-mdrange Add 294.5956
96 331776 4 2d-mdrange Triad 275.4757
96 262144 4 3d-mdrange Set 79.1916
96 262144 4 3d-mdrange Copy 162.0737
96 262144 4 3d-mdrange Scale 132.7521
96 262144 4 3d-mdrange Add 197.2305
96 262144 4 3d-mdrange Triad 201.8304
96 331776 4 4d-mdrange Set 84.0551
96 331776 4 4d-mdrange Copy 151.1982
96 331776 4 4d-mdrange Scale 91.3983
96 331776 4 4d-mdrange Add 135.1177
96 331776 4 4d-mdrange Triad 139.8350
96 331776 8 2d-mdrange Set 102.2225
96 331776 8 2d-mdrange Copy 204.9423
96 331776 8 2d-mdrange Scale 193.0052
96 331776 8 2d-mdrange Add 292.6467
96 331776 8 2d-mdrange Triad 279.7633
96 262144 8 3d-mdrange Set 71.9385
96 262144 8 3d-mdrange Copy 150.5547
96 262144 8 3d-mdrange Scale 121.9913
96 262144 8 3d-mdrange Add 167.0416
96 262144 8 3d-mdrange Triad 159.0278
96 331776 8 4d-mdrange Set 54.7023
96 331776 8 4d-mdrange Copy 102.7807
96 331776 8 4d-mdrange Scale 46.3488
96 331776 8 4d-mdrange Add 70.3810
96 331776 8 4d-mdrange Triad 69.6381
96 331776 16 2d-mdrange Set 99.1338
96 331776 16 2d-mdrange Copy 193.3638
96 331776 16 2d-mdrange Scale 169.1979
96 331776 16 2d-mdrange Add 237.7754
96 331776 16 2d-mdrange Triad 220.0228
96 262144 16 3d-mdrange Set 53.6562
96 262144 16 3d-mdrange Copy 91.2718
96 262144 16 3d-mdrange Scale 37.0957
96 262144 16 3d-mdrange Add 55.7462
96 262144 16 3d-mdrange Triad 59.5804
96 331776 16 4d-mdrange Set 21.6289
96 331776 16 4d-mdrange Copy 44.8021
96 331776 16 4d-mdrange Scale 16.8821
96 331776 16 4d-mdrange Add 25.0192
96 331776 16 4d-mdrange Triad 25.1352
96 331776 32 2d-mdrange Set 72.8098
96 331776 32 2d-mdrange Copy 145.1934
96 331776 32 2d-mdrange Scale 120.4351
96 331776 32 2d-mdrange Add 162.8515
96 331776 32 2d-mdrange Triad 161.4351
96 262144 32 3d-mdrange Set 29.5478
96 262144 32 3d-mdrange Copy 55.0073
96 262144 32 3d-mdrange Scale 18.8431
96 262144 32 3d-mdrange Add 31.0016
96 262144 32 3d-mdrange Triad 32.2745
96 331776 32 4d-mdrange Set 22.6428
96 331776 32 4d-mdrange Copy 44.6866
96 331776 32 4d-mdrange Scale 16.5137
96 331776 32 4d-mdrange Add 24.7915
96 331776 32 4d-mdrange Triad 25.0148
96 331776 64 2d-mdrange Set 70.0393
96 331776 64 2d-mdrange Copy 91.3244
96 331776 64 2d-mdrange Scale 98.3532
96 331776 64 2d-mdrange Add 120.7281
96 331776 64 2d-mdrange Triad 119.8775
96 262144 64 3d-mdrange Set 13.5746
96 262144 64 3d-mdrange Copy 28.8294
96 262144 64 3d-mdrange Scale 9.7110
96 262144 64 3d-mdrange Add 14.6670
96 262144 64 3d-mdrange Triad 14.6153
96 331776 64 4d-mdrange Set 22.1374
96 331776 64 4d-mdrange Copy 44.5281
96 331776 64 4d-mdrange Scale 16.6711
96 331776 64 4d-mdrange Add 24.8041
96 331776 64 4d-mdrange Triad 25.2995
96 1048576 1 2d-mdrange Set 322.8374
96 1048576 1 2d-mdrange Copy 619.8173
96 1048576 1 2d-mdrange Scale 595.3801
96 1048576 1 2d-mdrange Add 893.8314
96 1048576 1 2d-mdrange Triad 874.9678
96 2097152 1 3d-mdrange Set 581.7544
96 2097152 1 3d-mdrange Copy 932.4302
96 2097152 1 3d-mdrange Scale 925.1291
96 2097152 1 3d-mdrange Add 1312.3605
96 2097152 1 3d-mdrange Triad 1219.6881
96 1048576 1 4d-mdrange Set 306.1089
96 1048576 1 4d-mdrange Copy 564.7943
96 1048576 1 4d-mdrange Scale 549.8563
96 1048576 1 4d-mdrange Add 682.3520
96 1048576 1 4d-mdrange Triad 731.2033
96 1048576 2 2d-mdrange Set 302.5102
